,ATSC4c,ATSC2v,SCH-7,ASP-7,hmin,ETA_BetaP_s,IC1,IC2,SIC2,BIC2,ZMIC1,ZMIC2,MDEO-11,nHeteroRing,n6HeteroRing,nT6HeteroRing,LipinskiFailures,pChemBL
1810,0.08467726,1047.498,0.724098971,0.027268176,-0.339799147,0.68571,3.679872208,5.002929479,0.8369909959999999,0.800734238,49.39594893,30.428280100000002,0.166666667,3,3,3,0,8.7
1949,0.059208681,554.540489,1.1674249620000001,0.026367203999999998,-0.130915076,0.68919,3.407610935,4.886541278999999,0.791993627,0.7584330490000001,57.01172969,33.44335831,0.0,4,2,2,0,5.83
2508,0.641331988,656.666771,0.789271582,0.027929597999999996,-0.089474846,0.67308,4.151294298,5.311581274,0.863707267,0.8244028959999999,45.61674516,31.36146422,0.0,4,3,3,0,7.9
628,0.094121994,278.36244,0.8740777820000001,0.025783076000000002,0.031500417,0.7,3.768883885,4.733867814,0.8431188690000001,0.7790046840000001,51.22378141,29.44309369,0.0,4,2,2,1,7.27
1888,0.551600274,710.9433318,0.70889824,0.02817526,-0.126644896,0.67105,3.947880877,4.840492437,0.795157615,0.761376774,49.99997659,38.71331534,0.0,3,2,2,0,8.72
831,0.0044982929999999996,366.4103272,0.610727519,0.027690263,-0.19591306,0.69286,3.4367795560000003,4.720863501,0.7728320540000001,0.74255995,57.03081339,34.26370670000001,0.0,4,4,4,0,6.86
289,-0.25255826,-223.64872659999997,0.533797499,0.029911357000000003,0.06469636200000001,0.65179,3.432840025,4.471928095,0.8402834490000001,0.76667451,56.34803065,35.34152116,0.5,2,2,2,0,7.64
613,0.049619002999999995,207.8686785,0.367148116,0.035036701,0.042020862,0.66379,3.5903863639999996,4.391995487,0.7704660879999999,0.7319992479999999,53.30309682,35.73790194,0.0,1,1,1,0,5.26
1389,-0.066663599,-425.53769900000003,1.025172633,0.025793945,-0.09938732199999999,0.64063,2.9812002339999997,3.7534343860000003,0.646324262,0.599840457,76.22492157,47.95209852,0.0,2,1,1,1,8.11
1308,-0.317075719,1024.625869,1.167745859,0.027707729,-0.134425404,0.68103,3.679227521,4.89900835,0.847379958,0.8119782659999999,41.18402014,29.76731055,0.2,3,0,0,0,5.52
1788,0.100112762,-133.2743629,0.585871323,0.027910483,0.230163612,0.6375,3.732308225,4.310443058,0.906528925,0.824362693,41.86878327,34.42762687,0.2,1,0,0,0,4.86
2475,0.624390984,1041.562732,0.9012980840000001,0.028067129,-0.184412309,0.65909,3.924389645,5.309531034,0.826223512,0.795742292,52.20611344,34.58756034,0.0,4,3,3,1,8.2
2358,0.553301644,63.10048063,0.797441926,0.028472887000000002,-0.00029628,0.67969,3.8230080610000003,4.678249996,0.809195454,0.7645522220000001,49.22652006,35.24320161,0.166666667,3,2,2,0,7.38
2799,-0.09797188300000001,-86.11352769,0.920377621,0.032046977000000004,-0.18844246,0.6451600000000001,3.803724517,4.969670487,0.8718047609999999,0.809451734,50.58604324,29.25651829,0.0,3,1,1,0,5.73
1108,0.41585944399999997,1204.009133,0.441120964,0.029168264,0.046237481,0.68966,3.912595739,4.820162074,0.845577238,0.804878254,42.30826608,28.53754983,0.0,3,3,3,0,8.0
1149,0.374247151,1152.860492,0.517690042,0.027451452,-0.313835428,0.6691199999999999,3.8032595139999996,5.008564206,0.841182243,0.8066030790000001,45.93629681,30.44220093,0.166666667,2,2,2,0,7.82
2044,0.21906529100000002,166.1161191,0.72950043,0.029242054,-0.16135971699999999,0.68243,3.676820965,4.691503623,0.7680256759999999,0.735917585,57.43094399,39.15967324,0.0,4,2,2,1,6.72
2206,0.51042114,488.78754169999996,0.987388363,0.027841203,-0.08659953,0.7016100000000001,3.552537163,4.673987788,0.7912771890000001,0.760029266,45.68464425,31.907276300000003,0.166666667,4,3,3,0,7.58
840,-0.170145789,361.80774710000003,0.462034601,0.029973617,-0.039529478,0.6875,3.738005167,4.869245454,0.850089573,0.8130742740000001,38.48694482,28.01459108,0.083333333,4,4,4,0,6.5
309,-0.28076887100000003,24.13474058,0.63245272,0.030698748999999997,-0.048260384,0.6756800000000001,3.8816599860000003,4.783196354,0.8065095590000001,0.7587821570000001,59.42741045,37.67994871,0.5,3,3,3,0,7.36
867,0.030856246,534.1480816000001,0.600948894,0.025630933999999998,-0.138758841,0.68182,4.020594357,5.038846943,0.8601678540000001,0.822094025,42.14781579,29.69538102,0.1,3,3,3,0,8.23
2803,-0.074495543,-107.65692790000001,1.020284123,0.030559552,-0.217320636,0.65441,3.870386274,5.043874788,0.868532207,0.803660741,54.30756518,31.72112695,0.0,4,1,1,0,8.01
1552,-0.34655375299999996,-37.09891623,0.7392164090000001,0.026939367999999998,0.043869989000000005,0.6621600000000001,3.5390692219999997,4.534039127,0.77074864,0.713173738,72.38481988,41.12894566,0.5,3,1,1,1,6.85
2765,-0.14989208099999998,-185.3070635,0.7472823820000001,0.033219799,-0.19844246,0.625,3.24495673,4.305579361,0.751682813,0.7001229929999999,64.42896449,40.39944137,0.0,2,1,1,1,5.95
1065,0.242344024,571.8518904,0.425592399,0.027391277000000002,-0.094853665,0.68382,3.685043573,4.7924366880000004,0.792872965,0.762470964,48.8398027,34.33594107,0.166666667,3,3,3,0,8.1
2449,0.081447432,598.958035,0.944168467,0.026579471,-0.057876527000000004,0.68939,3.570898676,4.8551807380000005,0.815421677,0.777086598,49.98285848,30.53232284,0.0,4,3,3,0,6.74
132,0.42149918200000003,-258.2310239,0.6970911909999999,0.028834389,0.08767573699999999,0.71739,3.151589276,4.079143374,0.7952658020000001,0.724619819,51.23631538,32.28297428,0.0,2,1,1,0,5.8
477,0.556681323,-50.02533864,0.649647116,0.031079285,0.014692145,0.71875,4.004013284,4.5480974110000005,0.860501665,0.8058492740000001,32.50111684,28.57004795,0.0,3,2,2,0,7.58
592,0.21796584100000002,865.7791516000001,0.62531625,0.029598245,-0.125682309,0.70139,4.010029979,5.304229297,0.884038216,0.842660663,46.88746816,29.71691719,0.5,4,4,4,1,9.0
1289,-0.091089545,827.2098482999999,0.944456613,0.028235738,-0.026792997000000002,0.7058800000000001,3.8272477489999996,4.87287955,0.8216313209999999,0.7764153859999999,46.26281936,31.79104851,0.0,4,2,2,1,6.57
2849,0.13455526,697.6580544,0.713874254,0.029203207000000002,-0.019767681999999998,0.69079,3.775559187,4.606769228,0.7594298540000001,0.719708795,57.39859451,42.46450819,0.125,3,2,2,1,8.1
797,-0.09218595800000001,477.28757189999993,0.558398086,0.029569964,-0.186097462,0.6470600000000001,3.784228433,4.953931396000001,0.842126805,0.7893296999999999,54.71058855,32.9740992,0.650697637,2,0,0,0,6.16
1305,-0.437145933,929.5053929,0.928061899,0.028149187000000003,-0.119876506,0.65741,3.8324876889999997,4.763074189,0.84393968,0.8080104220000001,39.16291274,30.55438234,0.6,3,0,0,0,6.92
106,-0.18686372899999998,521.7353766,0.7369607459999999,0.026756294,-0.269227197,0.69118,4.304539135,5.172091077,0.894614993,0.8496300040000001,43.43707128,33.70244969,0.0,3,1,1,0,6.75
1594,-0.224747394,-365.9604751,0.881475308,0.027374602,-0.131087489,0.66667,3.719069258,4.728456497,0.771453445,0.721396354,74.40239305,43.9994486,0.5,4,2,2,1,5.57
140,0.738659045,13.03332972,0.773674381,0.028337007,0.063651817,0.7155199999999999,3.856083308,4.613858096,0.8401277340000001,0.776415117,51.06785421,32.2994484,0.0,2,1,1,0,5.68
171,-0.075406951,14.05526488,0.645297212,0.029243656,0.028055421,0.6470600000000001,4.125814584,4.803508855,0.8600789809999999,0.796149856,56.60125417,39.79912344,0.430674364,2,1,1,0,7.92
2704,0.154077759,573.8180077999999,0.579355518,0.027472457999999998,-0.005839641,0.62963,3.739163378,4.807367246,0.865476703,0.824182735,43.34168048,28.29898478,0.892745163,1,0,0,0,4.7
1206,-0.013004352,-349.49913349999997,0.97480848,0.02620399,-0.167382633,0.66667,3.736347447,4.9332551239999995,0.807601764,0.77489875,52.66655307,34.84754862,0.814325285,2,2,2,1,7.65
198,0.151789907,999.4193443,0.7828529879999999,0.026032944,-0.374320486,0.68382,3.5190474039999997,4.907156231,0.800608524,0.7751098809999999,46.47265798,30.84339381,0.0,3,2,2,0,7.29
2565,-0.047749787,290.05304989999996,1.167934211,0.025725038,-0.045200617,0.68,3.721464277,4.863749485,0.8856299320000001,0.828525946,35.56098515,25.49590957,0.0,3,1,1,0,6.4
2336,0.278900327,-49.01100703,0.388410088,0.034814262,0.17965737,0.6413,3.7672785,4.629249224,0.882109978,0.822340728,38.70966838,25.60542442,0.0,1,1,1,0,5.62
936,0.163982703,862.434503,0.512769865,0.030427869,-0.009479966999999999,0.64583,3.377705482,4.334147917,0.7760388570000001,0.7430532559999999,37.0443974,30.64479974,0.0,3,1,1,0,6.11
572,0.05640856,590.1358024,0.569189858,0.028215401,-0.135279814,0.7058800000000001,3.6549085860000003,4.8700035889999995,0.8057058309999999,0.7725528190000001,49.18375948,33.25768927,0.0,5,5,5,0,6.84
68,-0.04552471599999999,-178.09231,0.537972121,0.034893038,0.22640125,0.59722,2.9009159089999996,3.659536599,0.753304017,0.68306133,42.63713789,28.83887806,0.0,1,0,0,0,4.77
414,0.091052626,332.44327480000004,0.541736325,0.025002797,0.058852040999999994,0.69565,3.932840025,4.653055907,0.874317695,0.8223545409999999,31.02618223,26.01398796,0.0,4,2,2,0,8.15
1784,0.5529538860000001,-121.3086096,0.364537774,0.032833229,0.08730209900000001,0.6875,4.14231852,4.74719143,0.8644061209999999,0.824897346,40.06974575,32.97250355,0.46415888299999997,2,2,2,0,7.31
1918,0.7872219020000001,499.7492181,0.7730868240000001,0.028529851000000002,-0.147774471,0.70139,3.775170182,4.781923518999999,0.7883041890000001,0.754264457,51.43449919,34.32661063,0.0,4,2,2,0,4.89
2522,0.22843739999999998,201.5918863,1.014457783,0.024699485,-0.353218144,0.69286,3.636981159,4.693075239,0.7945085759999999,0.7557952309999999,54.15027267,35.50927041,0.166666667,4,2,2,0,8.85
1961,0.48280771299999997,99.20380493,0.750715183,0.028534913999999998,-0.128904675,0.69697,3.6862247989999997,4.5647351789999995,0.7727813990000001,0.732841235,50.5501142,34.62425966,0.0,4,2,2,0,6.85
1230,-0.14428558,653.9085146000001,0.943015099,0.028536237000000002,-0.18732201699999998,0.65,3.572091077,4.7446406219999995,0.82067902,0.768994862,48.18841936,29.10648808,0.0,4,3,3,0,8.03
254,-1.8787841440000002,-1417.170998,0.142258898,0.034847734,-0.22313521100000003,0.62667,3.4469234269999998,5.007244449,0.6813756540000001,0.6712635370000001,124.9400048,73.19925355,3.476940823,0,0,0,3,6.5
1507,-0.161586395,-479.15185130000003,0.6975497429999999,0.026497719,0.081432641,0.675,3.444437242,4.402671575,0.7723389409999999,0.718301237,58.08019670000001,35.48757772,0.0,3,1,1,1,5.35
155,0.192137187,383.7161421,0.564595389,0.030486119,-0.01713295,0.64655,3.62319982,4.452878688999999,0.788978057,0.738035223,53.02674774,33.81432827,0.0,2,1,1,1,5.55
2681,0.23208620000000002,287.8136415,0.7108013740000001,0.026596387000000003,-0.03232187,0.64167,3.471672105,4.44710375,0.769214159,0.735740202,51.59072758,36.65004663,0.850177526,2,0,0,0,6.82
69,0.014229462,-218.937456,0.467882006,0.035629693999999996,0.23969175199999998,0.61765,3.026986833,3.950063756,0.840360475,0.752690228,36.90817517,23.90810867,0.0,2,1,1,0,4.63
2455,0.311501996,758.4102134999999,0.791538683,0.028159252000000003,-0.068908425,0.6776300000000001,3.983612017,4.989515087,0.831585848,0.788118875,54.95313701,37.74906791,0.0,3,2,2,1,6.28
1911,0.171385166,1187.3258939999998,1.296416199,0.024622895,-0.056369089000000004,0.69444,3.6852385360000004,4.994768005,0.8293694709999999,0.792344817,49.11119643,31.77464584,0.0,3,2,2,0,4.86
985,-0.144194833,696.8799781,0.726928872,0.026397136,-0.027259425,0.68548,3.786790199,4.656888516,0.8169349640000001,0.776148086,46.45651432,35.38333684,0.5,3,2,2,0,6.36
1117,0.046242227000000004,358.20759510000005,0.537972121,0.03145505,-0.062383851,0.66667,3.507595175,4.1184269780000005,0.7224753140000001,0.674209788,54.3926965,42.558449100000004,0.0,3,2,2,0,6.33
2846,0.112701315,601.8276616,0.713874254,0.029500633,-0.024359878999999997,0.68902,3.770065984,4.6890327780000005,0.752796479,0.7179235829999999,60.83092885,43.08537047,0.125,3,2,2,2,7.8
1352,-0.10594528800000001,-244.34745,0.8228194640000001,0.026151067000000004,0.094709705,0.68939,3.577096983,4.372585733999999,0.7747514440000001,0.709850173,62.50971552,39.50091339,0.0,4,1,1,1,6.92
361,0.13141852199999998,66.22671104,0.487077915,0.029510129,-0.018547703000000002,0.68269,3.670841699,4.602593957,0.833265562,0.780786471,42.14480466,30.71208091,0.5,3,2,2,0,5.24
1827,0.09039564800000001,202.0695362,0.692612282,0.028206879,0.098859025,0.68478,3.83935416,4.754377842,0.905953413,0.832021975,36.7474403,24.73245461,0.0,4,2,2,0,4.55
2171,0.546466391,530.2623246999999,0.7943904,0.028672463,-0.020182356000000002,0.7016100000000001,3.79602427,5.049274941,0.873371523,0.8384202190000001,40.33583015,29.60210331,0.166666667,3,2,2,0,7.22
183,0.08976752699999999,504.689182,0.79694482,0.026819844,-0.238487153,0.67969,3.75918421,4.864735179,0.8235695409999999,0.787185557,42.650698999999996,30.19757502,0.0,3,2,2,0,7.58
119,0.590209213,290.05255239999997,0.88365215,0.027292386000000002,0.01514818,0.73148,3.9255827780000003,4.704879871,0.8670568209999999,0.8031572440000001,44.06654041,28.68002003,0.0,3,1,1,0,6.17
129,0.28290484,-321.756093,0.7452037140000001,0.02856854,0.08409568699999999,0.7155199999999999,3.721980743,4.507432778,0.8306695270000001,0.771095792,56.17071212,37.20955045,0.0,2,1,1,0,5.5
996,-0.47171444700000004,-541.477895,0.251375655,0.035670167,-0.03498477,0.60625,3.5019104739999998,4.569603579,0.7270184820000001,0.698806025,77.80097154,49.45399116,0.512992784,0,0,0,3,2.920818754
648,0.43062831,-343.4535959,1.002006692,0.027004504,-0.105626284,0.65698,3.5380726989999998,4.637368297,0.759163417,0.706674334,83.40272162,44.48609717,0.0625,3,2,2,1,7.82
2611,0.37439786,842.3011756000001,0.858643257,0.026364687999999997,0.00738359,0.74324,3.68270957,4.667434179,0.777905697,0.741495694,56.54837266,41.42786621,0.5,4,3,3,1,7.77
895,0.125235081,493.3402858,0.8175949990000001,0.02658486,-0.20742106800000001,0.67593,3.767585439,4.91856294,0.8714897709999999,0.8228764590000001,36.15613802,26.74460293,0.0,4,0,0,0,7.62
1589,-0.016241171000000002,-530.6531150000001,0.8286440909999999,0.027525935,-0.146849395,0.66071,3.567030548,4.614921998,0.745565881,0.69923984,78.50806969,48.16498154,0.5,4,2,2,1,5.75
1425,-0.053303421,-261.4454963,0.876180893,0.027195462000000004,0.164173348,0.62879,3.066444183,3.842699062,0.6808640990000001,0.628000665,78.84647033,53.49308468,0.0,1,0,0,1,4.4
324,-0.133731543,-1069.565169,0.176776695,0.047515894,-0.35057828,0.575,1.85211738,3.122078727,0.46219551799999997,0.461287485,105.4050865,90.54627643,0.5,0,0,0,2,5.19
1525,-0.168892513,-94.88349811,0.6386241779999999,0.02648769,0.085870511,0.66379,3.4654206110000003,4.520875225,0.796991578,0.742653441,55.65343841,33.57391256,0.0,3,1,1,1,5.24
2402,0.928877794,822.2041096,0.7000694270000001,0.027790803,-0.133318689,0.6794899999999999,3.953743909,5.054332507,0.821876479,0.7906885990000001,50.74209581,35.98591665,0.0,3,2,2,0,7.96
2367,0.828064183,193.3952177,0.724687297,0.02898242,-0.150089286,0.7027,3.8128371469999998,4.744755981,0.782177088,0.748401931,54.29286189,36.81975562,0.0,4,2,2,0,4.82
676,0.044755104000000004,333.2919338,0.536521839,0.032164108999999996,0.041048635,0.69318,3.7748395919999997,4.3149727680000005,0.84815809,0.78343022,38.51587507,29.49391591,0.0,3,1,1,0,5.78
2602,0.31587594,583.3893028,0.67603194,0.030470646,0.14502314800000002,0.67647,3.661932872,4.106377317,0.8636118759999999,0.807156228,33.11389817,28.104485200000003,0.25,2,1,1,0,5.55
1530,-0.21115558,-68.79674048,0.8771081209999999,0.026816996000000003,-0.09350696900000001,0.6973699999999999,3.6233642510000004,4.584034883999999,0.766909856,0.7142630459999999,67.95366123,39.25540731,0.0,5,2,2,1,5.85
378,-0.009242281,-271.3972997,0.953813908,0.027099726,-0.054474324000000005,0.63462,3.0994839830000003,3.841198958,0.6915361440000001,0.642633272,59.15988925,38.26928174,0.0,2,1,1,1,6.91
896,0.065353729,418.60420669999996,0.8175949990000001,0.02658486,-0.203736261,0.67593,3.767585439,4.91856294,0.8714897709999999,0.8228764590000001,36.15613802,26.74460293,0.0,4,0,0,0,6.76
2736,0.535830942,116.2057503,0.516409595,0.02880506,0.013534343999999999,0.63043,3.409528438,4.3826419,0.81275666,0.772622227,44.78485737,28.19287263,0.655185349,1,0,0,0,4.99
1361,0.006891273000000001,-19.70132152,1.1291065279999999,0.025737192000000002,-0.129050139,0.65625,3.8008174460000004,4.966097823,0.8075287859999999,0.760344171,67.85251091,36.08188756,0.2,3,2,2,0,8.82
335,0.017786889,-54.38764356,0.888272671,0.02843804,-0.012151006,0.71154,3.8126637010000004,4.736297541,0.862422475,0.8068148690000001,38.74418871,27.81959567,0.0,4,2,2,0,7.3
1315,-0.11976973699999999,1102.0299289999998,1.156597237,0.026362218,-0.175015968,0.66071,3.4852339810000004,4.524629181,0.789925282,0.7555297059999999,42.94173461,32.75290596,0.2,3,0,0,0,8.0
553,0.324331325,112.28305520000002,0.36012336799999994,0.029296329,0.016384353,0.64286,3.83933588,4.561482187,0.835523275,0.777035568,49.89142363,34.68617817,0.550321208,1,1,1,0,7.16
2270,0.630347845,123.17703159999999,0.807107515,0.027378346,-0.11600678699999999,0.69444,4.069576746,4.86140633,0.823005988,0.780470033,48.84836006,37.26515658,0.0,4,2,2,0,7.19
2788,-0.147025475,-145.337196,0.7472823820000001,0.033219799,-0.18726962100000002,0.64167,3.559592855,4.74528392,0.836552909,0.7768298140000001,55.11589843,30.38423586,0.0,3,2,2,0,6.67
214,0.128639607,252.06718560000002,0.7962378179999999,0.026499147999999997,-0.234019438,0.68103,3.780948612,4.801307266,0.842269632,0.804807388,43.26128001,32.22482688,0.0,2,1,1,0,5.28
930,0.229705987,283.2625365,0.817419716,0.027309551,-0.142249115,0.71094,3.966049882,4.86346519,0.8617273409999999,0.804624102,47.73404676,34.01590482,0.0,4,0,0,0,8.54
1123,-0.096405634,537.7876127999999,0.868279309,0.0284745,-0.068175573,0.6875,3.510722442,4.454448698999999,0.7975789809999999,0.739650722,50.07082916,30.77550183,0.0,4,3,3,0,8.89
1494,-0.186377789,-580.9576467999999,0.770070033,0.02642178,0.091965393,0.6691199999999999,3.0808372960000003,3.992670501,0.70387361,0.645037749,74.72610734,47.381869200000004,0.0,3,1,1,1,6.96
2669,-1.4529669,-1296.785402,0.631989491,0.033866155,-0.179880154,0.6392399999999999,3.6341335389999996,5.197514578,0.709855998,0.691554305,128.3946017,68.86509161,2.538509512,2,1,1,4,4.03
2850,0.045658547,502.3945587,0.54600348,0.03117098,-0.071697473,0.71111,3.489059689,4.489877255,0.6986760470000001,0.67218963,71.92509961,52.7249922,0.125,4,4,4,1,8.1
2342,1.042259338,124.5737189,0.7750325,0.02702004,-0.149093207,0.69079,4.0058699760000005,4.900306619,0.810719242,0.7751284970000001,51.94950005,37.64569536,0.0,4,3,3,0,6.32
800,-0.097349125,325.9557347,0.578326945,0.029740189,-0.17447516300000002,0.65152,3.897112559,4.760293803,0.83106842,0.772791109,56.38096293,38.83002751,0.650697637,2,0,0,0,6.34
961,0.092842033,572.6155051,0.6475157810000001,0.027670933999999998,-0.052484802000000004,0.7155199999999999,3.6914953169999998,4.861097456,0.844690266,0.8027862459999999,42.08376595,27.95689376,0.0,3,2,2,0,6.2
2622,-0.24834779,357.7376285,0.37704804299999994,0.028150223999999998,0.035691964,0.72414,3.50346519,4.02875844,0.7138308109999999,0.68344071,51.56241181,45.59260105,0.0,4,4,4,0,6.14
2676,0.225846844,138.4523705,0.5641925720000001,0.027587581,-0.016592901,0.61957,3.5468488110000003,4.424267553,0.825800207,0.7839086259999999,42.37034387,29.21428099,0.655185349,1,0,0,0,6.0
1327,-0.084438416,541.8046645,0.8350148609999999,0.029337975,-0.075067621,0.66,3.6922194389999996,4.778677989,0.865144272,0.824704008,37.99451129999999,27.97602269,0.2,3,0,0,0,6.29
2214,0.413336535,183.4233491,0.716257211,0.028570295,-0.11993075199999999,0.70833,3.8358122260000003,4.739934818,0.796066265,0.7563581090000001,53.64891662,37.25885213,0.0,5,3,3,0,8.01
2487,0.617150407,386.04027310000004,0.668990276,0.026632894,0.015314075,0.65517,4.192546033999999,4.876412193,0.8779069559999999,0.818987473,38.53184264,31.30933375,0.0,3,2,2,0,9.1
97,0.013073292,-346.1703597,0.706553068,0.028574764,0.176688089,0.61719,3.17754188,3.8445807910000003,0.69214498,0.638383591,73.10406902,52.00221321,0.5,1,0,0,1,4.66
1293,-0.128641778,-406.4209367,0.241395401,0.035167419,0.287704073,0.63043,3.67157688,4.183594969,0.8293552940000001,0.770989835,45.85948817,33.96747983,1.022504727,0,0,0,0,4.51
2438,0.49389417700000005,-81.98145854,0.781067023,0.028359156,-0.121725915,0.68421,3.9432214999999995,4.851529635,0.802649453,0.765243599,52.63632305,37.96060234,0.0,3,2,2,0,8.8
2080,0.467658567,-136.42800659999997,0.685403587,0.029107024,-0.244876898,0.69531,3.022100477,4.138720824,0.684720543,0.65943894,59.58515133,38.20618881,0.0,4,2,2,0,7.12
1983,0.181807914,123.1145268,0.484635133,0.030387052,0.127070294,0.64815,3.7725857339999997,4.95856294,0.8785771240000001,0.831166985,41.70741176,25.47007744,0.0,2,2,2,0,5.05
1159,0.32149691199999997,198.76848869999998,0.5965444670000001,0.026295995,-0.332353946,0.66667,3.714955527,4.824301613,0.8010639279999999,0.767540635,51.91605148,35.34270099,0.166666667,3,3,3,0,7.85
1572,0.048796433,265.4617504,0.852700353,0.027119107000000003,-0.11025985099999999,0.68293,3.5361141710000004,4.499885068,0.734161737,0.6881443309999999,76.20568085,45.11439188,0.0,4,2,2,1,6.37
1247,-0.162796184,127.7502816,0.8198152790000001,0.028786414,-0.127780597,0.66071,3.554908345,4.680832987,0.8211354240000001,0.771639328,47.95295433,29.24663786,0.0,4,3,3,0,7.74
2282,0.499265346,-48.54702251,0.781067023,0.028496393999999998,-0.133444665,0.6794899999999999,3.873068499,4.7965052539999995,0.785215036,0.7503546740000001,55.30296119,39.29132818,0.0,3,2,2,0,9.1
80,-0.089381889,232.00598300000001,0.6475157810000001,0.030441852000000002,-0.065497435,0.66964,3.6793530110000003,4.647461112,0.8152811609999999,0.780535419,42.80727773,33.10588362,0.0,3,2,2,0,5.8
2174,0.448485029,857.2618877,0.8311093979999999,0.027852877999999998,-0.072278777,0.67361,4.0839862810000005,5.075652213,0.8592764890000001,0.812373735,49.16135698,35.16867965,0.0,4,2,2,1,5.57
700,0.072206717,253.4639331,0.49507051399999996,0.030585794,0.075038029,0.69643,4.127569435,4.92779897,0.9138555070000001,0.850439299,47.45515594,32.62335748,0.5,3,3,3,0,7.75
135,0.548523636,-157.792229,0.79360324,0.028118225,0.054962404000000006,0.70536,3.7864852439999996,4.561482187,0.835523275,0.770668624,50.70238265,31.79921546,0.0,2,1,1,0,7.77
1652,-0.136144754,75.46766799,0.967195482,0.025093942,0.066432094,0.66667,3.536159074,4.425367362,0.776320351,0.722004083,55.50823154,35.08701945,0.0,3,1,1,1,6.31
1808,0.286803319,826.3513227000001,0.535998784,0.027644306,-0.313661029,0.66667,3.775684175,4.879531948,0.819511433,0.7809840840000001,50.59559323,34.57993059,0.166666667,2,2,2,0,6.97
407,0.15374275699999998,439.3366215,0.679516314,0.025303142,0.06723206400000001,0.69,3.831806815,4.754441846000001,0.8708675509999999,0.822374334,35.49839326,25.79177016,0.0,3,3,3,0,7.58
268,-1.9338700519999998,-1480.067832,0.142258898,0.035628203,-0.225514037,0.63961,3.472204884,5.050938679,0.6873214759999999,0.6756445670000001,129.4272263,73.24200667,4.270084987,1,0,0,3,6.54
1073,0.45014556,888.2375756000001,0.559373992,0.027065341,-0.056397943,0.69118,3.923876417,4.874885305,0.8321784090000001,0.795343483,45.86447589,36.71590215,0.166666667,3,3,3,0,7.96
221,0.172364696,227.05087169999996,1.093668495,0.026141112999999997,-0.290139053,0.7058800000000001,3.979096766,4.943850823,0.843951325,0.807958561,46.56659554,35.83163307,0.0,3,1,1,0,6.36
2437,0.153309007,257.90157830000004,0.72950043,0.028725281000000002,-0.16171123099999998,0.68243,3.547764617,4.762010147,0.7743424329999999,0.7449583359999999,57.80569117,37.50235989,0.0,4,2,2,1,8.02
2035,0.510130784,600.3209492999999,0.8276051659999999,0.028793263,-0.037996287999999996,0.6875,3.682905533,4.922137842,0.86773074,0.829936914,40.47303673,30.17516892,0.166666667,3,2,2,0,7.85
54,-0.014435972,302.3718648,0.6475157810000001,0.030441852000000002,-0.013946509,0.6875,3.75933453,4.598800097,0.8107290659999999,0.769380079,42.20880654,33.29374943,0.0,3,2,2,0,6.8
145,0.192093773,-123.38790949999999,0.7636578479999999,0.028690282999999997,-0.111385779,0.66667,3.5720792739999996,4.6136350219999995,0.766083236,0.7329488470000001,52.13129944,34.964074700000005,0.0,3,2,2,0,6.33
531,0.611280321,-46.16068794,0.35662207799999995,0.03335149,0.060895849,0.67708,3.6931735089999997,4.624093266,0.8469916999999999,0.807290063,36.86785907,26.49628756,0.166666667,2,2,2,0,7.41
342,0.114232103,-200.3380166,0.497393852,0.030452498999999997,0.096841341,0.6413,3.6289280319999997,4.262198735,0.852439747,0.771639527,51.13710854,39.31099368,1.301395274,2,1,1,0,4.3
1533,-0.21295192100000002,-465.80757919999996,0.770070033,0.026838651,0.08696656800000001,0.6642899999999999,3.358293005,4.242526449,0.737204063,0.6790293959999999,71.7288765,44.19479671,0.0,3,1,1,1,6.52
489,0.566178992,-31.93731825,0.6942323990000001,0.029802528,-0.10299032300000001,0.7069,3.9426933039999996,4.801428324,0.859706457,0.801750063,41.13995889,29.30043745,0.0,4,3,3,0,7.36
247,-0.17661018,570.298768,0.575870051,0.02779663,-0.14837234300000002,0.63393,3.766264553,4.541744485,0.826996718,0.7720584859999999,50.34934405,33.60031715,0.1,2,0,0,0,7.0
276,-0.154597433,-152.2570925,0.6869638790000001,0.029172905,0.06745396299999999,0.66935,4.137726497,4.771711497,0.868870928,0.799846469,48.12532120000001,35.47602873,0.430674364,3,2,2,0,7.89
2732,0.024354257,-17.12132078,0.865498067,0.022184824,-0.410455995,0.65625,3.377567157,4.121928095,0.77451781,0.726660616,44.15332818,33.53981038,0.50471726,2,1,1,0,6.53
1234,-0.157148014,57.36653802,0.889905394,0.028687202999999998,-0.093572017,0.66379,3.7725857339999997,4.85366069,0.859990143,0.800130123,46.40881042,27.79593016,0.0,4,3,3,0,8.72
66,0.5605709560000001,14.69933154,0.7301987659999999,0.027443697000000003,0.09931405900000001,0.7391300000000001,3.784527696,4.548688113,0.879836383,0.8059539370000001,40.4565465,27.16808571,0.0,3,1,1,0,7.26
2856,0.193584819,661.4306667000001,0.8262139159999999,0.02809786,-0.16183260900000002,0.69186,3.485931802,4.923260325,0.7661153890000001,0.737072385,65.45966281,39.16093743,0.0,4,3,3,1,6.52
2,-0.17767185100000002,-435.72650419999997,0.622175338,0.03145128,-0.014565798999999999,0.68243,3.677763876,4.76746798,0.8173423409999999,0.7618942759999999,65.63453015,39.0048539,0.0,3,2,2,1,4.3
363,0.131875662,66.22671104,0.515548583,0.028739165,-0.030186025,0.68269,3.670841699,4.602593957,0.833265562,0.780786471,42.14480466,30.71208091,0.5,3,2,2,0,5.23
