nN,ATSC3c,AATSC2v,AATSC2p,AATSC3i,AATSC8s,MATS2c,MATS2v,MATS2p,MATS3i,MATS8s,GATS4c,GATS8m,GATS7e,GATS8i,GATS8s,VE2_DzZ,VE2_Dzm,VE2_Dze,VE2_Dzi,nBondsT,SpMin4_Bhm,SpMax3_Bhe,SpMin3_Bhp,SpMax2_Bhi,SpMin6_Bhs,C1SP2,C1SP3,SCH-5,SCH-6,SCH-7,VCH-6,SPC-6,SP-4,SP-6,ASP-1,ASP-3,ASP-4,ASP-5,ASP-7,VE1_Dt,VE2_Dt,nHBd,nHBint2,nHBint3,nHBint8,nHssNH,nHaaCH,naaCH,naasC,nssNH,naaN,nsssN,SHBd,SHBint2,SHssNH,SHaaCH,SaaN,SsssN,minHBint9,mintsC,mindssC,minsNH2,mintN,mindsN,minssO,maxHBint2,maxHBint7,maxtsC,maxdssC,maxsNH2,maxtN,maxdsN,hmin,ETA_Shape_Y,ETA_BetaP_s,nHBDon,IC1,IC2,IC3,SIC2,BIC2,ZMIC2,ZMIC3,nAtomLC,nAtomLAC,MDEC-13,MDEC-33,MDEN-13,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TPC,piPC6,piPC8,piPC10,n7Ring,nFRing,nF11Ring,nFG12Ring,nT9Ring,nT11Ring,nTG12Ring,nHeteroRing,n5HeteroRing,n6HeteroRing,n7HeteroRing,nF9HeteroRing,nF11HeteroRing,nFG12HeteroRing,nT5HeteroRing,nT6HeteroRing,nT9HeteroRing,nT11HeteroRing,nTG12HeteroRing,nRotB,RotBFrac,LipinskiFailures,topoRadius,topoDiameter,GGI5,VE1_D,VE2_D,MWC8,MWC9,MWC10,XLogP,pChemBL
4.0,-0.410123124,6.068397179,0.029295971,0.059952595,-0.09813380699999999,0.069130701,0.123528606,0.13259368,0.039889471,-0.067736459,0.7150769509999999,0.949628205,1.31071905,0.989572775,1.181165174,0.000314735,0.000318915,0.000338089,0.000231654,0.0,1.623071331,3.62064992,1.784229928,3.905720037,1.222290587,4.0,6.0,0.096225045,0.40481150299999996,0.745266504,0.172310125,10.58570125,8.671560554,4.7467058,0.434723797,0.178036437,0.11261767,0.072176456,0.029741478,0.20642433699999999,0.007645346,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.394623842,0.0,5.31781893,0.0,0.0,-0.14633485,0.0,0.0,4.627529132,5.366812995,0.0,0.0,0.0,0.626728264,0.0,0.0,4.627529132,-0.022118607000000002,0.37301999999999996,0.69444,0.0,3.477359913,4.7748873519999995,4.976155244,0.84177174,0.805108552,27.19835607,26.14992382,3.0,2.0,3.4234911510000003,6.135779203999999,0.0,59.0,77.0,95.0,102.0,110.0,121.0,123.0,131.0,918.0,5.763622475,6.146864446,6.409609344,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.133333333,0.0,7.0,13.0,0.930555556,0.004400857,0.000162995,10.31939792,11.21229323,12.11059095,1.656,7.58
5.0,-0.510718882,4.968562207,0.027823757,-0.069573882,-0.354154295,0.043385582,0.102001618,0.128246685,-0.046361638,-0.260617301,0.589363092,1.142436721,1.03202596,0.828942051,1.9666442480000002,0.0011461689999999998,0.001149485,0.001163714,0.000782026,0.0,1.694275924,3.6063481210000004,1.8002102119999999,3.891488525,1.2251640659999998,4.0,6.0,0.07856742,0.465464376,0.71274277,0.197360017,10.19480839,9.221271818,5.2082528980000005,0.43775126200000003,0.17303032899999998,0.11245453400000001,0.072487176,0.030628779,0.054525588,0.0018801929999999998,1.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,1.0,0.0,3.0,0.49120142,5.965330881,0.49120142,1.865938944,0.0,5.982300423,0.0,0.0,-0.239260902,0.0,0.0,4.551104104,5.36483465,5.965330881,2.6352144,0.0,0.603848509,0.0,0.0,4.551104104,-0.030262072,0.34815,0.69828,1.0,3.5600637369999997,4.637537511000001,4.994680368,0.7985627829999999,0.76724605,30.55852466,27.77181028,4.0,2.0,2.323886019,6.354959173999999,0.0,59.0,82.0,103.0,111.0,124.0,132.0,134.0,145.0,996.0,5.768711545,6.215982154,6.505176626,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,0.1875,0.0,7.0,14.0,1.094166667,0.075846818,0.002615408,10.3435151,11.23314542,12.13562336,1.347,8.0
4.0,-0.41992568799999996,5.611119799,0.038318012,0.105495213,-0.145020188,0.065063811,0.10940982699999999,0.13117895300000001,0.06927945099999999,-0.095623587,0.723007262,0.51781196,1.1226180829999999,0.987979127,1.225851723,0.0015581479999999999,0.001592704,0.000564094,0.000154727,0.0,1.6220732780000002,3.619268845,1.7804676019999999,3.903771085,1.209450031,4.0,5.0,0.096225045,0.40481150299999996,0.745266504,0.172310125,10.58570125,8.671560554,4.7467058,0.434723797,0.178036437,0.11261767,0.072176456,0.029741478,0.20642433699999999,0.007645346,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.3847344380000002,0.0,5.374500637000001,0.0,0.0,-0.136982998,0.0,0.0,4.639074628,5.371584348,0.0,0.0,0.0,0.636080116,0.0,0.0,4.639074628,-0.022690166,0.34988,0.69444,0.0,3.6475324319999998,4.730388542,4.944235678,0.846986626,0.80751176,31.00501302,29.93114089,3.0,2.0,1.6833201359999999,6.135779203999999,0.0,59.0,77.0,95.0,102.0,110.0,121.0,123.0,131.0,918.0,5.763622475,6.146864446,6.409609344,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.133333333,0.0,7.0,13.0,0.930555556,0.004400857,0.000162995,10.31939792,11.21229323,12.11059095,1.556,7.29
4.0,-0.38992797700000004,4.964895257,0.02483943,-0.0009621780000000001,-0.16830406,0.063602776,0.101065664,0.11242335699999999,-0.000640185,-0.115863714,0.76709119,1.048085668,1.020612978,0.882361183,1.2607083620000001,0.00054306,0.000547162,0.0005657980000000001,1.9600000000000002e-05,0.0,1.6824567540000002,3.618530568,1.787328742,3.904802727,1.229780646,4.0,6.0,0.07856742,0.475990414,0.753529575,0.209025028,10.96057037,8.669734322,4.672637246,0.434723797,0.17699590699999998,0.11115044,0.073224311,0.029519916,0.19663529999999999,0.0072827890000000004,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.8664784769999998,0.0,5.312421422,0.0,0.0,-0.148627803,0.0,0.0,4.62900148,5.367220693999999,0.0,0.0,0.0,0.624435311,0.0,0.0,4.62900148,-0.024578097,0.37301999999999996,0.69444,0.0,3.49448121,4.711257695,4.976155244,0.830554377,0.794379759,28.23803191,26.14992382,3.0,2.0,3.6109631139999996,6.354959173999999,0.0,59.0,78.0,98.0,101.0,110.0,121.0,125.0,131.0,923.0,5.724809842000001,6.118097197999999,6.405073487,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.133333333,0.0,7.0,13.0,0.906388889,0.026225428,0.000971312,10.33172473,11.2279464,12.12844078,1.63,6.71
4.0,-0.42949362399999996,1.866083656,0.015232981999999999,0.147829618,-0.142491234,0.036576999,0.038674676,0.069749509,0.099342601,-0.095127059,0.701146157,0.91580946,1.176280409,0.9932736520000001,1.2722450459999999,0.0033597279999999998,0.0033612840000000004,0.003377039,0.0025700379999999997,0.0,1.6657053919999998,3.606847342,1.79157328,3.890112055,1.21009218,4.0,5.0,0.07856742,0.465464376,0.7307645079999999,0.197360017,9.885374064,9.167518821,5.075155614,0.440393495,0.17288170600000002,0.113179245,0.073009815,0.030489812999999998,0.11030056699999999,0.003939306,1.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,1.0,0.0,2.0,0.500449499,6.067135189,0.500449499,1.9420004519999998,0.0,3.783567544,0.0,0.0,-0.25504125699999997,0.0,0.0,4.531694618,5.319337482,6.067135189,2.679294463,0.0,0.5880681529999999,0.0,0.0,4.531694618,0.013356521000000001,0.33247,0.69643,1.0,3.67307091,4.81073467,5.070538035,0.843923435,0.8079570140000001,28.49250696,26.42408274,3.0,2.0,1.21341757,6.429155773,0.0,58.0,81.0,100.0,106.0,116.0,128.0,128.0,137.0,956.0,5.730911142,6.205378133,6.446760943999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,0.193548387,0.0,7.0,13.0,0.9794444440000001,0.103457547,0.0036949120000000003,10.3163585,11.20657692,12.11010675,1.4669999999999999,7.96
4.0,-0.536137245,1.510386994,0.004004113,0.189042606,-0.19148104300000002,0.077404214,0.031302845,0.018334224,0.127038035,-0.128135801,0.675690617,0.953693502,1.047107562,0.85354539,1.69836079,0.001899125,0.001899221,0.0019182029999999998,0.000615093,0.0,1.63414522,3.60941654,1.77462664,3.890645565,1.214663475,4.0,7.0,0.096225045,0.417297329,0.682033578,0.174013799,9.443986785,9.095715092999999,4.935653994,0.440393495,0.174827195,0.115135634,0.073784535,0.0304466,0.110935553,0.003961984,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0,0.506054528,6.111409499,0.506054528,1.5631116930000002,0.0,3.7554493989999997,0.0,0.0,-0.250235218,0.0,0.0,4.514219521,5.347577179,6.111409499,2.7061656480000003,0.0,0.592874193,0.0,0.0,4.514219521,-0.067632914,0.33247,0.69643,1.0,3.681684232,4.767183468,5.070538035,0.836283463,0.800642642,28.12090479,26.42408274,3.0,2.0,1.087644619,6.135779203999999,0.0,58.0,79.0,96.0,103.0,114.0,127.0,126.0,136.0,941.0,5.790342361,6.22894237,6.475480867000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,0.193548387,0.0,8.0,15.0,0.9341666670000001,0.015400396,0.000550014,10.29089052,11.17637523,12.07309539,1.3880000000000001,7.36
5.0,-0.401112136,-0.7198969820000001,-0.003946661,0.17901977,-0.343014129,0.137422623,-0.015381271,-0.018482202,0.11521314699999999,-0.159735196,0.79486635,0.9713020109999999,0.984854421,0.890030233,1.326479223,0.004459178,0.004462189,0.004476084,0.004062129,0.0,1.6416257980000002,3.6074903239999996,1.799664689,3.8903772439999997,1.1979631990000001,5.0,4.0,0.07856742,0.455269741,0.761899375,0.18790692899999997,11.02675148,9.089048757999999,4.9888418119999995,0.436286359,0.171922889,0.11084205800000001,0.072667737,0.029856882999999997,0.09382667300000001,0.003350953,2.0,2.0,1.0,0.0,1.0,4.0,4.0,2.0,1.0,0.0,2.0,1.087890924,13.02957192,0.51563063,2.042091864,0.0,3.3642414130000002,1.115047315,0.0,-0.561972125,5.519699004,0.0,4.4456350780000005,5.321296781,6.803336422,6.130092685,0.0,0.516780859,5.519699004,0.0,4.4456350780000005,0.027717821,0.37403000000000003,0.69643,2.0,3.916237766,4.83919964,5.043281273,0.861878846,0.8192465329999999,29.59090028,26.95092122,3.0,2.0,0.0,8.417081397999999,0.384900179,59.0,82.0,103.0,107.0,116.0,129.0,129.0,136.0,964.0,5.784594117,6.278345517999999,6.475673443,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,0.161290323,0.0,7.0,13.0,0.906111111,0.127972685,0.0045704529999999995,10.35523174,11.25092413,12.15684564,0.377,6.3
4.0,-0.45175644299999995,4.202282203999999,0.01900445,0.125450278,-0.103905397,0.085492308,0.085541874,0.08601421699999999,0.083468367,-0.07153045,0.717684674,1.057511765,1.15905128,1.097700651,1.173391366,0.001138149,0.001141986,0.001158896,0.000683648,0.0,1.69309004,3.618687052,1.7895879680000002,3.9040108210000004,1.229780646,4.0,5.0,0.07856742,0.475990414,0.7643426170000001,0.209025028,11.00975467,8.86777299,4.638429038,0.434723797,0.175646233,0.112250291,0.072627154,0.029674349,0.20608141300000002,0.007632645,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.875159033,0.0,5.337344393,0.0,0.0,-0.14892371599999998,0.0,0.0,4.635012913,5.368981624,0.0,0.0,0.0,0.624139398,0.0,0.0,4.635012913,-0.02816547,0.37301999999999996,0.69444,0.0,3.548498612,4.8192924989999995,4.976155244,0.8495999870000001,0.812595842,27.57724455,26.14992382,3.0,2.0,3.73845004,6.429155773,0.0,59.0,79.0,97.0,101.0,112.0,122.0,122.0,131.0,923.0,5.717849732,6.149869557000001,6.383876077,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.133333333,0.0,7.0,13.0,0.955,0.037397387000000004,0.0013850879999999998,10.33731333,11.23272202,12.13588084,1.7930000000000001,7.11
4.0,-0.462554849,4.332943522,0.018508658,0.015448298999999999,-0.042197145,0.065328953,0.09103029300000001,0.083235059,0.007906295,-0.018193159,0.685871798,0.934776973,1.053347071,0.774263558,0.909732442,0.00070543,0.000760542,0.000698226,0.000229452,0.0,1.61995715,3.619900448,1.782489641,3.904772962,1.204201696,4.0,5.0,0.096225045,0.417297329,0.7057484559999999,0.176634137,10.2861465,8.507717342000001,4.823693478,0.434162571,0.17886429,0.111943649,0.07272196,0.029468346,0.18602425399999997,0.006889787,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.780526619,0.0,4.954158079,0.0,0.0,-0.20633485,0.0,0.0,4.553455058,5.33620075,0.0,0.0,0.0,0.566728264,0.0,0.0,4.553455058,-0.003600088,0.37947,0.7037,0.0,3.6475324319999998,4.730388542,4.944235678,0.846986626,0.80751176,27.979825,26.90595287,3.0,2.0,1.6833201359999999,5.823038525,0.0,58.0,76.0,96.0,102.0,109.0,122.0,124.0,129.0,916.0,5.775327642000001,6.149069077,6.398282906,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.133333333,0.0,7.0,13.0,1.010555556,0.000613531,2.27e-05,10.30149156,11.19168661,12.08764378,1.081,6.91
4.0,-0.486751011,1.191218927,0.00636103,0.054864095999999994,-0.355821434,0.111084209,0.024437353999999998,0.028900664,0.036077936,-0.231964074,0.623447414,1.13077864,1.073587702,0.814012049,1.671557205,0.0018550279999999999,0.0018588860000000001,0.001875636,0.001416854,0.0,1.6633392480000002,3.606123525,1.779340001,3.89067061,1.223090246,4.0,6.0,0.07856742,0.48847624,0.726497353,0.210728702,9.515719626000001,8.545687831,4.465140774,0.434972191,0.175074073,0.113942504,0.07465015700000001,0.03048585,0.14193760800000002,0.005459139,1.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,1.0,0.0,2.0,0.50120142,6.028752097999999,0.50120142,1.879057566,0.0,3.806894448,0.0,0.0,-0.236590766,0.0,0.0,4.510945925,5.340889676000001,6.028752097999999,2.676861491,0.0,0.606518644,0.0,0.0,4.510945925,0.022296903,0.35536999999999996,0.69231,1.0,3.660701501,4.662782032,4.944235678,0.834881529,0.795970836,28.12449922,25.97512578,3.0,2.0,1.899917883,6.354959173999999,0.0,55.0,75.0,92.0,93.0,101.0,111.0,113.0,121.0,857.0,5.664261716,6.073044534,6.353119259,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.137931034,0.0,7.0,13.0,0.739722222,0.052888565,0.002034176,10.24959182,11.13626645,12.033592500000001,1.9169999999999998,7.8
4.0,-0.423955921,5.081391129,0.017630851,0.093337749,-0.148257751,0.014257448999999998,0.10951241199999999,0.078491202,0.039309347,-0.048138558,0.6974577120000001,0.963611068,0.8550873959999999,0.7529075340000001,0.8853483240000001,0.0014236329999999999,0.001523077,0.0013935520000000002,0.00088021,0.0,1.619367829,3.6218647969999997,1.7833407030000001,3.9064572710000003,1.191160817,4.0,5.0,0.096225045,0.40481150299999996,0.7239518659999999,0.17341120899999998,11.31764705,8.732344355,5.049976573,0.433405185,0.17965946100000002,0.11053600400000001,0.07119292,0.029167276000000002,0.148126536,0.005290233,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.394484931,0.0,4.7060281260000005,0.0,0.0,-0.313531799,0.0,0.0,4.507570284,5.31790143,0.0,0.0,0.0,0.517719999,0.0,0.0,4.507570284,0.003899912,0.41036999999999996,0.70536,0.0,3.6891990989999996,4.704448698999999,4.902569011000001,0.842342039,0.80308364,30.89968724,29.18114089,3.0,2.0,1.74680637,7.555430678,0.0,61.0,79.0,101.0,110.0,119.0,129.0,132.0,140.0,975.0,5.881231067000001,6.20171281,6.484348935,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.129032258,0.0,7.0,14.0,1.146111111,0.000255355,9.12e-06,10.36574249,11.26070062,12.15999206,1.04,7.21
4.0,-0.39048849799999996,5.081391129,0.017630851,0.016911308,-0.148257751,0.005450445,0.10951241199999999,0.078491202,0.007122225,-0.048138558,0.737913009,0.963611068,0.8550873959999999,0.7529075340000001,0.8853483240000001,0.0015382689999999999,0.0016381739999999998,0.001508108,0.000988742,0.0,1.621844795,3.6216057839999998,1.7837933030000002,3.906696937,1.1948821729999999,4.0,5.0,0.096225045,0.39232567700000004,0.765090031,0.169087197,11.70267124,8.868474465,4.99032575,0.433948306,0.17910614600000002,0.11085593099999999,0.07064276400000001,0.029401245,0.16460169300000002,0.005878632,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.32899882,0.0,4.7060281260000005,0.0,0.0,-0.313531799,0.0,0.0,4.507570284,5.31790143,0.0,0.0,0.0,0.517719999,0.0,0.0,4.507570284,0.003899912,0.41036999999999996,0.70536,0.0,3.6891990989999996,4.704448698999999,4.944235678,0.842342039,0.80308364,30.89968724,27.83677995,3.0,2.0,1.74680637,7.8577692279999996,0.0,62.0,80.0,100.0,110.0,120.0,128.0,131.0,142.0,977.0,5.870708346,6.199621356000001,6.494746161,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.129032258,0.0,7.0,14.0,1.066111111,0.005358027,0.00019135799999999998,10.3835962,11.28145988,12.18336169,1.04,7.16
4.0,-0.46345415799999995,0.68506492,0.008663003,-0.048667418,-0.436241066,0.09017999,0.014192463999999998,0.03954894,-0.031586195,-0.270977963,0.598400003,1.144410885,1.094626137,0.837434425,1.8422868909999999,0.0018814779999999998,0.001877204,0.001857986,0.002412286,0.0,1.5663924569999998,3.612000143,1.786225559,3.891237624,1.15291211,4.0,6.0,0.096225045,0.445075107,0.649958563,0.182059327,7.55728463,7.947481211,4.2644849339999995,0.43523832799999995,0.180014715,0.116874724,0.075896262,0.031628394,0.16859891100000002,0.006743956,1.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,1.0,0.0,2.0,0.5091871379999999,6.088189827000001,0.5091871379999999,1.861548821,0.0,3.8100130180000003,0.0,0.0,-0.23240751199999998,0.0,0.0,4.485085348999999,5.328312926000001,6.088189827000001,2.713108408,0.0,0.610701898,0.0,0.0,4.485085348999999,0.036204491,0.32759,0.7,1.0,3.6049062210000002,4.469630874,4.5585197630000005,0.8138657020000001,0.773110669,30.723103000000002,30.280106899999996,3.0,2.0,0.0,4.29902809,0.0,51.0,68.0,84.0,86.0,93.0,103.0,102.0,108.0,787.0,5.569774777999999,5.982676041,6.144587914,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.14285714300000002,0.0,7.0,13.0,0.5902777779999999,0.027713605,0.001108544,10.12482948,10.99700354,11.87928239,1.416,6.0
4.0,-0.45545193799999995,3.976399397,0.031647185,0.046716222,-0.112657811,0.09907997,0.079537185,0.112409754,0.028541486,-0.071886757,0.701601157,0.749051586,1.176660685,0.977973584,1.049264598,0.000901966,0.000906398,0.000259039,0.000526011,0.0,1.477489379,3.624864692,1.7728421859999999,3.912998501,1.242444457,5.0,4.0,0.11785113,0.377033725,0.588996101,0.194090166,9.076625311,8.481259541,4.47628925,0.437139785,0.18073402100000002,0.116181638,0.075669856,0.031862281,0.247124051,0.009152743,1.0,1.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.0,2.0,0.408251921,5.154599338,0.408251921,2.290292799,0.0,3.46202409,2.186116036,0.0,-0.165849028,0.0,0.0,4.579910429,5.354821185,5.154599338,0.0,0.0,0.612903807,0.0,0.0,4.579910429,-0.00179348,0.33247,0.68519,1.0,3.9031954189999998,4.772569969,4.942782735,0.859212103,0.811296883,29.36445518,27.87081785,4.0,2.0,1.6833201359999999,6.135779203999999,0.0,56.0,73.0,88.0,91.0,97.0,105.0,101.0,107.0,817.0,6.062221487,6.616070414,6.676753786,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,0.166666667,0.0,7.0,13.0,0.906111111,0.042178599000000004,0.00156217,10.21964775,11.09551429,11.97927869,1.4980000000000002,7.16
4.0,-0.5181367579999999,0.26546005699999997,0.006537551999999999,0.123413726,-0.29778873899999997,0.103602381,0.005374800999999999,0.027357937000000002,0.081916294,-0.19573624,0.6066180520000001,0.840151323,1.114806716,0.859600762,1.6213034469999998,0.0037134520000000003,0.003735985,0.0031385140000000002,0.002572387,0.0,1.6340032519999999,3.610192907,1.7571404290000001,3.890018703,1.206880228,4.0,5.0,0.0,0.306186218,0.49648073600000003,0.125365709,9.674291054,8.751869533999999,4.649124306,0.437139785,0.17735798,0.11669159400000001,0.074794465,0.031062747,0.18779505800000001,0.006955373000000001,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0,0.494723749,5.977057927000001,0.494723749,1.3749532740000001,0.0,3.8783154339999997,0.0,0.0,-0.22569699,0.0,0.0,4.540989113,5.355654668000001,5.977057927000001,2.649569557,0.0,0.61741242,0.0,0.0,4.540989113,0.012732812,0.33555999999999997,0.69444,1.0,3.803508855,4.746115365,5.001629167,0.849802548,0.8101964429999999,29.55532631,27.58521355,3.0,2.0,0.0,6.135779203999999,0.0,56.0,75.0,94.0,95.0,105.0,115.0,122.0,123.0,884.0,5.697932061,6.092299212,6.337046946,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.133333333,0.0,7.0,13.0,0.9236111109999999,0.069561289,0.002576344,10.23663283,11.11425224,12.00347287,1.8630000000000002,7.39
4.0,-0.47451340299999994,0.9323587729999999,0.009364529,0.11964463,-0.363589166,0.070594865,0.019499281,0.043058202000000004,0.079515747,-0.194376574,0.609238411,1.01844391,1.1169174990000001,0.9311270009999999,1.5338897569999999,0.0017452000000000001,0.001748548,0.001768196,0.001014758,0.0,1.606840931,3.610073982,1.775085988,3.8917343680000003,1.189472258,4.0,6.0,0.096225045,0.417297329,0.682033578,0.174013799,9.318583865,8.873384114,4.720484889,0.438406611,0.175524364,0.115238755,0.073686994,0.030677769,0.129224623,0.0047860970000000004,2.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0,1.033094076,6.1104840970000005,0.507841081,1.501824845,0.0,3.695728325,1.405360691,0.0,-0.265110485,0.0,0.0,4.485646416,5.331921886,6.1104840970000005,6.7462198110000005,0.0,0.577998925,0.0,0.0,4.485646416,0.027256392999999997,0.34584000000000004,0.69444,2.0,3.8287960689999996,4.833798364,5.043281273,0.860916859,0.821705197,27.32871806,26.26340573,3.0,2.0,0.0,6.135779203999999,0.0,57.0,77.0,93.0,99.0,109.0,119.0,119.0,128.0,900.0,5.757718108,6.1632490120000005,6.412741487000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,0.166666667,0.0,7.0,14.0,0.906388889,0.033118996,0.001226629,10.27170067,11.15717866,12.05338173,0.389,6.27
5.0,-0.49989080700000005,-3.05173113,-0.018168975,-0.028629282000000002,-0.374839315,0.050814026,-0.064345712,-0.083706611,-0.01580811,-0.186691474,0.774039248,1.079675197,0.946568623,1.167078931,1.5593855369999998,0.001437745,0.0014211389999999999,0.001421283,0.0034352740000000003,0.0,1.700474099,3.734169612,1.87859996,3.88454578,1.192326504,4.0,7.0,0.0,0.340206909,0.45079839,0.158006022,8.077868481,9.318567414,4.78482054,0.444676665,0.18804677600000003,0.12424756599999999,0.080932934,0.034344701,0.06913772900000001,0.002160554,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,1.270432752,12.18960067,1.270432752,1.964506059,0.0,1.951234915,2.466490806,0.0,-0.383701814,0.0,0.0,4.429713866,5.329525356,6.330817365,3.0694252910000004,0.0,0.520950267,0.0,0.0,4.429713866,-0.205961205,0.30098,0.6875,3.0,3.765168456,4.8358128869999994,5.173557262,0.8186731770000001,0.788968771,31.33629668,29.21192067,4.0,2.0,0.0,6.68146541,0.0,58.0,75.0,93.0,91.0,99.0,106.0,114.0,118.0,868.0,5.630763653,5.935885767,6.283842607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.228571429,0.0,9.0,17.0,1.0555555559999998,0.031746412,0.000992075,10.18380507,11.03028229,11.89258718,1.297,6.76
5.0,-0.510718882,4.968562207,0.027823757,-0.069573882,-0.354154295,0.043385582,0.102001618,0.128246685,-0.046361638,-0.260617301,0.589363092,1.142436721,1.03202596,0.828942051,1.9666442480000002,0.0011461689999999998,0.001149485,0.001163714,0.000782026,0.0,1.694275924,3.6063481210000004,1.8002102119999999,3.891488525,1.2251640659999998,4.0,6.0,0.07856742,0.465464376,0.71274277,0.197360017,10.19480839,9.221271818,5.2082528980000005,0.43775126200000003,0.17303032899999998,0.11245453400000001,0.072487176,0.030628779,0.054525588,0.0018801929999999998,1.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,1.0,0.0,3.0,0.49120142,5.965330881,0.49120142,1.865938944,0.0,5.982300423,0.0,0.0,-0.239260902,0.0,0.0,4.551104104,5.36483465,5.965330881,2.6352144,0.0,0.603848509,0.0,0.0,4.551104104,-0.030262072,0.34815,0.69828,1.0,3.5600637369999997,4.637537511000001,4.994680368,0.7985627829999999,0.76724605,30.55852466,27.77181028,4.0,2.0,2.323886019,6.354959173999999,0.0,59.0,82.0,103.0,111.0,124.0,132.0,134.0,145.0,996.0,5.768711545,6.215982154,6.505176626,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,0.1875,0.0,7.0,14.0,1.094166667,0.075846818,0.002615408,10.3435151,11.23314542,12.13562336,1.347,7.58
