naAromAtom,nAromBond,BCUTc-1l,BCUTc-1h,BCUTp-1h,SpMax1_Bhm,SpMin1_Bhm,SpMin3_Bhm,SpMin4_Bhm,SpMax1_Bhv,SpMax2_Bhv,SpMin1_Bhv,SpMin7_Bhv,SpMax1_Bhe,SpMax3_Bhe,SpMin1_Bhe,SpMin2_Bhe,SpMin4_Bhe,SpMin6_Bhe,SpMin8_Bhe,SpMax1_Bhp,SpMax2_Bhp,SpMax3_Bhp,SpMin1_Bhp,SpMax1_Bhi,SpMin1_Bhi,SpMin2_Bhi,SCH-6,VCH-5,SpMAD_Dt,SHaaCH,SaaN,minHBa,maxaaN,hmin,nAtomP,MDEN-22,MDEN-23,MLFER_A,MLFER_BH,piPC5,piPC7,piPC8,piPC9,piPC10,TpiPC,R_TpiPCTPC,nTRing,WTPT-4,WTPT-5,pChemBL
18.0,21.0,-0.378143352,0.212622886,12.79506763,4.331237828,1.989297853,1.865772133,1.74030114,4.058762445,3.919987873,2.0675313280000003,1.468466129,4.169089334,3.777038729,1.939911884,1.798311999,1.5713709880000002,1.421801925,1.018928274,4.081854987,3.951686037,3.62394969,2.091224379,4.209909575,1.90725412,1.770707842,0.7509620659999999,0.113388348,25.8437456,2.469116379,15.1345359,-1.414569514,5.21507616,-0.191562787,19.0,0.944940787,2.544043357,0.003,3.87,6.613300322000001,7.752647346,8.328208548,8.752617277,9.245234865,10.16362605,13.73276566,8.0,3.016577985,23.13829514,6.43
6.0,6.0,-0.37810145,0.2705039,10.72253449,3.967478866,1.900255754,1.762632482,1.686352427,3.906116534,3.723393044,1.962089502,1.285229005,3.992654644,3.622802661,1.845033469,1.772113218,1.49253799,1.024920775,0.904252284,3.896662277,3.692132989,3.416914096,1.991376912,4.020328777,1.828023318,1.734986032,0.427823367,0.045643545999999986,21.2479383,1.334884954,0.0,1.0040417659999998,0.0,0.035468789,9.0,0.0,1.190550789,0.003,3.023,5.750387714,6.165746057000001,6.330723077000001,6.354370041,6.59884957,8.165905496,3.16928491,5.0,8.110653406,13.33044696,7.01
12.0,13.0,-0.378103298,0.232287442,10.86238842,4.033250752,2.07332608,1.799828391,1.7202933480000002,4.015488285,3.717582316,2.068320167,1.285229005,4.062637943,3.774556922,2.014684062,1.761972451,1.54223454,1.197081894,0.945458071,4.015174015,3.706335507,3.656338422,2.064897438,4.082088781,2.001391607,1.721910979,0.5006306620000001,0.055901699000000006,24.62256283,3.769149408,0.0,1.69551792,0.0,0.012304475,15.0,0.5,1.189207115,0.605,3.076,6.138266865,6.829016407999999,7.224070361,7.468285827000001,7.764266149,8.996957622,6.456809552,6.0,8.148778076000001,13.18311296,7.64
9.0,10.0,-0.378096576,0.23224215,10.05556174,4.057568833,1.977744685,1.707892772,1.663724187,4.011015022,3.695192428,1.998379179,1.244026387,4.088577372,3.619230704,1.910121939,1.7550846759999998,1.494740556,1.048648855,0.8288918590000001,4.004789302,3.670826903,3.406858742,2.003611453,4.120608924,1.888566978,1.7138758509999998,0.457966818,0.0372678,21.17916033,2.601904811,0.0,1.990921254,0.0,0.045583349,12.0,0.944940787,1.249024766,0.514,3.26,5.839369046,6.383678177999999,6.691671707999999,6.522804861,6.709332922000001,8.336191076,5.149590085,5.0,8.122384789,16.02617602,6.18
22.0,24.0,-0.394512245,0.155673192,10.95946558,4.035328613,2.007836017,1.856766526,1.695100497,3.971709349,3.9177417,2.027027761,1.4203715769999998,4.063530585,3.811239431,1.937389082,1.899575069,1.50364058,1.271919535,1.051605379,3.963329423,3.903429113,3.696299235,2.038431899,4.102337491,1.919337792,1.867137531,0.481901923,0.066135313,21.97915952,4.202647316,17.64972023,2.021754015,4.916467937,-0.125864538,13.0,2.04350142,1.949678244,0.789,2.285,6.375237744,7.133694918,7.465601645,7.7972431260000015,8.019146248,9.272848146,7.646571367999999,5.0,2.454470392,24.92072611,6.17
28.0,31.0,-0.285444537,0.228070187,11.94161691,4.180619178,2.085513569,1.940630078,1.827008364,4.079772419,3.888350273,2.103980654,1.444465221,4.192425173,3.859822093,2.012084092,1.915995438,1.693003641,1.283252522,1.127847097,4.062228244,3.889839883,3.709902511,2.1114723680000003,4.235391794,1.987015538,1.892335797,0.891234313,0.225489689,32.86145868,6.577971400000001,17.61061742,2.045605188,4.592832862,0.07167417599999999,24.0,2.569125665,1.6264891119999998,0.371,3.651,6.830840487000001,7.943366752999999,8.515759351,9.065976863,9.544302625,10.43086748,16.19920475,14.0,5.521076414,22.40889995,6.62
12.0,13.0,-0.370194934,0.389545804,12.0819531,4.146387769,1.990125681,1.7185706630000002,1.676973481,3.989116287,3.696610696,2.047655892,1.262354983,4.05841673,3.627792494,1.978027921,1.642656561,1.505696018,1.03313752,0.910625219,3.985883129,3.691877975,3.4225615780000003,2.0570535640000003,4.081833379,1.968119102,1.614542471,0.290263604,0.055901699000000006,21.39302194,1.028620325,8.773878951,0.474648218,4.461286376,-0.217143864,14.0,0.766309432,1.040041912,0.499,2.031,6.124136195,6.938632993,7.388656346,7.644036778999999,7.946461356,9.131991509,8.053499973,4.0,5.613996451,15.10079849,6.02
21.0,24.0,-0.331177577,0.266988264,10.76840491,4.144347717,2.037799572,1.76718692,1.726861235,4.037762291,3.922376526,2.099803116,1.147313196,4.148606359,3.708919416,1.999406203,1.908472965,1.49796178,1.078435414,0.800959513,4.023179022,3.92394269,3.5765005960000003,2.11706572,4.192314466,1.977483759,1.889466332,0.411054416,0.028867513,21.52595376,5.297966857,13.61324817,0.493418767,4.757853993,-0.004877488,25.0,1.3543501219999998,1.807204007,0.87,1.896,6.554956741,7.6234548260000015,8.135754315,8.592863976,9.109118524,10.01999942,19.72819753,5.0,4.835364435,15.97326239,5.47
6.0,6.0,-0.378094884,0.234707942,10.165877,3.918247389,1.938360808,1.724146445,1.4806480919999998,3.896254789,3.713002732,1.970631687,1.285229005,3.964119165,3.65273858,1.86458331,1.768024209,1.325337012,1.02533926,1.018928274,3.897712199,3.688326613,3.5312954,1.987652386,3.991617415,1.843564773,1.727864167,0.457966818,0.0,18.70228397,1.742393004,0.0,1.378783935,0.0,0.006520849,9.0,0.25,1.277886208,-0.004,2.885,5.5498053910000005,5.822213449,5.951781227000001,5.929755352999999,6.155388739,7.829443916000002,3.208852171,4.0,8.102109952000001,12.92548706,7.58
19.0,22.0,-0.331280472,0.169283648,10.53403726,4.166534287,2.065249047,1.892393085,1.739964124,4.111536298,3.833452521,2.08369682,1.285229005,4.185737884,3.727956886,2.013130403,1.852140171,1.632828705,1.146924302,0.916664362,4.102370263,3.828809947,3.591143747,2.085386904,4.215951166,1.994458196,1.823823298,0.543700392,0.03125,25.13835022,3.999899586,13.36498581,2.478049844,4.676281006,-0.093572017,21.0,1.304906163,0.546024173,0.416,2.138,6.580985817999999,7.720153167999999,8.300378205,8.74745882,9.240190678,10.14734872,20.22372644,8.0,0.0,18.48364124,8.28
6.0,6.0,-0.378093052,0.23225031,9.966978156,3.917652379,1.937847095,1.701953774,1.459958485,3.896186407,3.695741252,1.965073334,1.245813859,3.963784396,3.651250247,1.864127208,1.7537786219999998,1.317792829,1.018928274,0.8610402,3.89766906,3.671901525,3.5312192610000004,1.979247054,3.991157417,1.843256645,1.712986787,0.470452644,0.0,18.64178105,1.753291924,0.0,1.960348269,0.0,0.053395849,9.0,0.944940787,0.825481812,0.598,2.766,5.497936373,5.751679383,5.907913087000001,5.849504879,6.081933482,7.769233373,3.2674810080000003,4.0,8.116707958,12.73050794,6.64
21.0,23.0,-0.36801397,0.487238702,9.887633322000001,4.078854902,2.031172013,1.774006517,1.651611032,4.0113692610000005,3.85081413,2.065475885,1.2543853459999998,4.10193966,3.83649955,1.980267506,1.854551764,1.45247113,1.075939955,0.8196995859999999,4.000298301,3.841063572,3.715800923,2.07288761,4.1387288789999985,1.958794321,1.839098955,0.7254286590000001,0.048784183,25.43763419,5.047479786,12.85961324,2.925501437,4.449125921,-0.152237221,16.0,1.645299747,0.0,0.219,2.115,6.376461181,7.201234966,7.651517593999999,7.916704952000001,8.262023181,9.406178404,10.98671981,7.0,9.177256446,14.86200907,7.85
17.0,18.0,-0.333995038,0.21177065,10.97243378,4.078050021,1.99808681,1.914706747,1.770533993,3.974016817,3.775149319,2.002828895,1.389446826,4.061080003,3.805228547,1.938159497,1.836655057,1.670251792,1.3178082,1.018928274,3.970269115,3.760846621,3.679805348,2.0101266,4.099077495,1.922783463,1.792815215,0.5006306620000001,0.14067091199999998,21.41664643,2.488281485,13.45803742,0.82896557,5.178733369,-0.198816422,11.0,0.598408481,1.714659407,0.7020000000000001,2.91,6.173265135,6.865532564,7.238979392999999,7.605769502,7.848375752999999,9.070550147999999,6.192597043999998,5.0,2.425909077,24.6114421,6.66
9.0,10.0,-0.378095591,0.232243576,9.972645381,4.0286182,1.956511268,1.7035307480000002,1.49124659,3.953868065,3.694573414,1.986818039,1.084404543,4.057382855,3.616354739,1.888174037,1.754493307,1.355180288,1.018928274,0.8063285179999999,3.941797707,3.670228988,3.402376475,1.995429475,4.098554261,1.863271683,1.713341826,0.389519551,0.032274861,20.70805318,2.350088756,4.205937411,1.976789023,4.205937411,0.060895849,12.0,2.300521374,0.937288428,0.927,3.3,5.752175735,6.261029388,6.59064976,6.337938221,6.635274783,8.232245918,4.959458484,5.0,8.121980885,18.91268625,5.52
35.0,39.0,-0.285443508,0.208668545,11.9011907,4.179690698,2.089267469,1.973221635,1.891822059,4.0765341510000015,3.972242253,2.091453884,1.395047565,4.191190569,3.884272849,2.015196371,1.986689481,1.812607025,1.333001834,1.085659907,4.0579871889999986,3.97644566,3.827727991,2.10303232,4.234527289,1.998793116,1.960577269,0.6020620729999999,0.02236068,35.20758208,10.7033493,13.651671100000002,2.016909766,4.554546233,0.079150912,39.0,2.222422213,1.706393759,-0.08800000000000001,3.3960000000000004,6.9957375389999985,8.075402798999999,8.605717616,9.1252934,9.580320644,10.49952766,17.69739323,14.0,2.575055562,19.4315977,6.11
10.0,11.0,-0.27924698,0.277802598,12.66006435,4.356004614,1.851215428,1.710741589,1.6425502669999998,3.955364115,3.671542135,1.831589615,1.180685414,4.011027953,3.700407036,1.710570235,1.655153918,1.469943157,1.093348326,0.8521274209999999,4.043290757,3.726165489,3.639501109,1.813446823,4.021379718,1.695762526,1.634464282,0.482871692,0.238809354,16.56014058,0.371142693,9.540868991,-1.6324012140000002,4.928175093,-0.121942621,14.0,0.8772053209999999,0.784136938,0.09,2.449,5.659482216000002,6.464442265,6.7560053610000015,7.014954727999999,7.104420092000001,8.518805953,6.711890499,3.0,4.982461697,15.043737900000002,6.7
17.0,18.0,-0.333999085,0.211779877,10.97948187,4.030122866,2.004990007,1.915606119,1.771056469,3.958774752,3.771897344,2.015620659,1.390842496,4.059277526,3.812555756,1.923413983,1.836643727,1.670598522,1.407060065,1.076527709,3.948276369,3.754945412,3.673248999,2.014297745,4.10057796,1.897848139,1.792790334,0.515922614,0.14067091199999998,22.02242553,2.695811842,18.06692931,2.084686344,5.185170409,-0.214853907,11.0,0.872387857,2.048487338,0.7020000000000001,3.282,6.194150257,6.926975629,7.286887106,7.655520105,7.9437327889999985,9.129712272,6.228472105,5.0,2.425911431,27.67171323,6.77
21.0,23.0,-0.39529021,0.15445214,11.05661879,4.104791593,2.039338582,1.903716549,1.834928773,3.995212501,3.817182667,2.083260531,1.538586624,4.118876226,3.865298717,1.979034646,1.871490787,1.6937780830000002,1.499857058,1.211445002,3.976519828,3.817143352,3.788033875,2.098168972,4.1656037060000015,1.952723654,1.847052048,0.586770121,0.028867513,27.79989529,4.498130182,14.92306755,2.178084847,5.063654342,-0.16183260900000002,16.0,1.144714243,2.257242563,0.348,3.63,6.530467558,7.5056340760000015,7.989369752999999,8.390708342,8.792748614,9.813904156,9.291280607000001,7.0,8.550996411,23.21395214,6.52
17.0,18.0,-0.333175147,0.410573054,10.90804022,4.032589669,1.963295758,1.911668787,1.762241482,3.953225652,3.765957521,1.996560965,1.285229005,4.058717922,3.801163853,1.898915986,1.835067694,1.667963784,1.260793882,1.018928274,3.9403339,3.748493898,3.645261989,2.005940833,4.100175486,1.874797612,1.788927311,0.515922614,0.14067091199999998,21.67032258,3.384860788,16.4826156,2.027603011,4.827535405,-0.119930752,11.0,0.872387857,2.048487338,0.25,2.714,6.194150257,6.926975629,7.286887106,7.655520105,7.9437327889999985,9.129387028,6.417096164,5.0,0.0,27.71164765,8.01
16.0,17.0,-0.394547489,0.208190379,11.50833333,4.032974451,2.05531379,1.805242044,1.66973369,3.974949174,3.779401395,2.100763307,1.285229005,4.053556769,3.706549638,2.007247378,1.829738084,1.457785892,1.2539690959999998,0.882052823,3.965455751,3.777285436,3.518362443,2.112440078,4.083239164,1.983977687,1.80449512,0.308992343,0.0,22.4665246,4.160356997,9.445551041,2.117316934,4.8637897610000005,-0.08472549,14.0,1.276185946,0.970983543,0.746,2.553,6.2037999,7.00198533,7.4212149310000015,7.819851288,8.017272089,9.21548862,8.072783321000001,5.0,7.980632976,15.86034642,7.36
6.0,6.0,-0.378086685,0.232240353,10.00839965,3.902805146,1.876062058,1.720537236,1.606271913,3.830442561,3.687838436,1.947519423,1.077762161,3.942701562,3.60424929,1.789339674,1.7483004919999998,1.41461555,1.018928274,0.718592518,3.820227424,3.664554342,3.395736658,1.968954155,3.982363874,1.755919339,1.7083157530000002,0.445075107,0.055901699000000006,20.24828328,1.669324845,4.302511485,1.712040974,4.302511485,0.041828153,9.0,0.650697637,1.543081844,0.605,3.315,5.466212444,5.758211472999999,6.013180172,6.000176487999999,6.269096284,7.835579247,3.175879397,5.0,8.144141793,16.23967425,6.75
12.0,13.0,-0.389900776,0.272669847,11.37879185,4.02398031,2.026809397,1.846830785,1.7092003830000002,3.95324557,3.75678286,2.064758967,1.4171684759999998,4.0459825380000005,3.70480932,1.96755808,1.75823069,1.523029098,1.277149726,1.149495351,3.94182969,3.751354211,3.5320779000000004,2.075314389,4.0758053510000005,1.941710433,1.7260793369999998,0.471519208,0.036084392,22.031012,2.171857285,9.944473071,2.261618552,4.987847953999999,-0.378764931,17.0,1.310370697,0.7952707290000001,0.46,2.705,6.1441856339999985,7.105529739,7.5387943160000015,7.925646027000001,8.280279484,9.354458979,7.46073058,5.0,10.96274186,15.81021911,7.72
6.0,6.0,-0.378091113,0.232237324,10.02633571,3.863865165,2.010946079,1.740113096,1.686429635,3.849521165,3.693783582,1.997155009,1.134540686,3.913238394,3.61678705,1.905296657,1.756101376,1.486914791,1.018928274,0.76031856,3.853519258,3.669975581,3.423100482,1.992342391,3.942694707,1.88117713,1.71487854,0.253436788,0.0,18.43421602,1.843222501,0.0,1.993004375,0.0,0.038395849,9.0,0.944940787,0.825481812,0.514,2.87,5.4130401689999985,5.666859121,5.701488178,5.764995159,5.954703307000001,7.661674129,3.189658408,3.0,8.116084922,12.72780013,7.38
22.0,25.0,-0.324441401,0.115889453,12.13964279,4.126233198,2.174745714,1.886066658,1.819720512,4.104506882,3.865287917,2.186332677,1.109021077,4.147077068,3.778629282,2.130686929,1.923762843,1.6701346469999998,0.994669132,0.7986202309999999,4.102404969,3.870444578,3.720300692,2.186775881,4.165657021,2.115437344,1.898319142,0.570683935,0.19045042,22.38981597,6.410454585,9.17502734,6.484348888,4.820428005,-0.046696547000000005,22.0,0.2,0.0,0.18,1.4880000000000002,6.61677611,7.6919956639999985,8.21936082,8.715688582,9.082778957999999,10.06345644,19.47592307,6.0,0.0,8.749431465,7.27
23.0,26.0,-0.324466675,0.15376245800000002,11.99827069,4.182415307,2.084815577,1.943447335,1.825680809,4.0829058,3.885122531,2.102989471,1.284763367,4.194030186,3.78993796,2.011666392,1.930127369,1.6813091669999998,1.169322716,0.7986202309999999,4.065672571,3.888940213,3.719734774,2.110596687,4.236618224,1.986673174,1.908257134,0.647774355,0.2128111,31.86133996,5.119140794,13.75763312,2.094418777,4.593450452,0.070019467,24.0,1.897366596,1.6329931619999998,0.18,3.3110000000000004,6.76543538,7.935162429,8.513051815,9.06457869,9.548240996,10.42374187,18.11960656,13.0,0.0,18.84853998,6.02
12.0,12.0,-0.333174228,0.238874406,12.73432045,4.085348472,2.0166693380000003,1.7777725569999998,1.66210119,3.90049107,3.78471546,2.013084985,1.276078998,3.970141849,3.833472272,1.926430896,1.80763165,1.470348267,1.257053468,0.994218083,3.913820905,3.800884156,3.70712049,2.011242577,3.992945341,1.905526512,1.777017014,0.416557618,0.079056942,23.98885896,2.499832445,8.137310625,-1.385117056,4.225946414,-0.050134598,10.0,1.190550789,0.697433922,0.444,2.954,6.018593214,6.584964029,6.932905104,7.221310669,7.537779603,8.780110188,5.06432535,5.0,2.606452937,20.62794005,8.8
23.0,26.0,-0.228545846,0.432626393,11.02130803,4.716932972,2.119172379,1.867924696,1.550748214,4.064755388,3.948889402,2.125155102,1.248439916,4.152697625,3.919633499,2.0554771990000003,1.955910616,1.5149002619999998,1.221120309,0.7986202309999999,4.092262398,4.014936045,3.85270035,2.119979814,4.183584257,2.039485165,1.954877372,0.409223634,0.028867513,19.48609479,7.317123347999999,3.733296148,1.151999927,3.733296148,0.176859557,27.0,0.0,1.0,0.359,1.006,6.597657167,7.675002061,8.182463186,8.753716829,9.231526272,10.1278726,19.70870602,4.0,4.763044472,9.103089403,4.82
12.0,12.0,-0.420816679,0.232015546,11.76036821,3.985401177,2.02052659,1.724171079,1.684964431,3.927062119,3.752980172,2.050070353,1.311269445,4.008551412,3.718464799,1.958213012,1.794426924,1.452583651,1.172295446,0.899648717,3.920490339,3.748841751,3.609279361,2.063544152,4.038510777,1.938681138,1.7639955369999998,0.267583143,0.144337567,20.8763884,1.993073665,9.137281589,1.873815193,4.629157376,-0.0010012760000000002,18.0,1.5,0.944940787,0.542,1.846,6.0170713760000005,6.749931194,7.162639716,7.499717242999999,7.765078609,8.961053351,6.244040465,5.0,5.097201815,12.56070022,7.82
21.0,24.0,-0.368973902,0.205289502,10.58383449,4.12827582,2.035586135,1.73285997,1.63940041,4.044732221,3.875713962,2.044276069,1.474483196,4.146773603,3.839637695,1.982098825,1.721964406,1.4911319440000002,1.338513886,0.952506149,4.032232044,3.854957649,3.642324104,2.04585746,4.186545133,1.968753254,1.674272948,0.640422543,0.084561527,26.21624799,3.421614947,18.33647888,1.799311809,4.928445452,-0.162300131,22.0,1.107062289,2.929665882,0.003,1.472,6.54017285,7.657814315,8.213633652999999,8.73404323,9.194963176,10.10735391,16.3368991,8.0,3.14342631,22.45932381,9.15
28.0,30.0,-0.30002417600000003,0.221374841,11.73657036,4.727141091,2.122583675,1.908346172,1.851663674,4.0454263789999985,3.937511846,2.143068843,1.446879178,4.103030914,3.857431789,2.074280411,1.92288147,1.781173701,1.421135425,1.024046367,4.085063255,4.024186832,3.75704386,2.141658692,4.119621012,2.057438448,1.937176136,0.472852885,0.0,27.82151175,8.402749384,13.26752354,0.359985929,4.597653059,-0.118035888,27.0,0.6771750609999999,1.117480993,0.359,2.8710000000000004,6.642690496,7.468620286,7.941342817000001,8.462101987,8.873219917,9.86007982,11.39846308,7.0,4.982445161,19.25060263,7.75
26.0,29.0,-0.294498387,0.20632082,11.59719215,4.163291311,2.081166622,1.751710101,1.595163296,4.06707195,3.829129007,2.119442401,1.309141563,4.176995534,3.821074055,2.027154255,1.80903043,1.4768455269999998,1.159263647,0.99215773,4.050781903,3.81750585,3.617657282,2.132379239,4.2191286230000005,2.004059371,1.769675974,0.533505757,0.0622678,22.22127046,5.453582308,21.52398129,2.748056662,4.643460097,0.054937917,28.0,5.420561867000001,1.935276564,0.444,3.199,6.650319475,7.806416521,8.401509611,8.880829667999999,9.390847132000001,10.27480707,19.44461692,6.0,0.0,27.66293044,7.19
12.0,12.0,-0.374984427,0.207311767,10.96871699,3.914721569,2.009181172,1.823701145,1.749991508,3.836936818,3.81645474,1.998484397,1.326439856,3.948253344,3.740363226,1.896744747,1.805141214,1.54793678,1.319905008,1.018928274,3.84258287,3.799098022,3.5728189360000004,1.998949622,3.986914882,1.872457468,1.762382088,0.454530031,0.041666667,20.48770684,2.297084746,8.939735692000001,2.026496126,4.562565687,-0.086320526,7.0,0.514714249,1.3461658630000002,0.09,2.869,5.682729065,5.953243334,6.197271179,6.282266747,6.382978624,8.021615311,2.897329924,5.0,5.62522797,16.13470793,6.0
0.0,0.0,-0.413371654,0.406326793,9.207713217,3.774293085,1.956806938,1.910448455,1.836628182,3.707306881,3.5806637610000003,1.943721313,1.541221185,3.844853031,3.66274599,1.78022367,1.725524679,1.587076664,1.4426104430000002,1.221513001,3.696237482,3.600642966,3.541413472,1.956471766,3.857708326,1.76216221,1.671235547,0.037037037,0.0,24.26923641,0.0,0.0,4.963590873999999,0.0,-0.149850931,4.0,0.0,0.0,1.372,2.196,4.33073334,4.189654742,4.110873863999998,4.060443011,3.951243719,6.458338283,1.059900166,1.0,26.93543262,0.0,5.3
21.0,23.0,-0.369071295,0.211267129,11.31780812,4.722407841,2.090555639,1.823689313,1.670238097,4.04050491,3.980969087,2.0893871230000003,1.33983894,4.107051487,3.892610708,2.03069073,1.963311108,1.581700771,1.308039999,1.049782199,4.104099487,4.036598563,3.788938607,2.084714419,4.136484398,2.01640738,1.98066684,0.358304986,0.032274861,25.32671001,5.057873617,4.248815351,1.604945883,4.248815351,-0.167578943,16.0,0.5,0.23570226,0.416,2.727,6.459268493,7.3926330889999985,7.751381228,8.105131766,8.574462557999999,9.611269557,10.53713143,7.0,10.47174521,9.649888823,6.36
21.0,24.0,-0.394464327,0.173652986,12.09977685,4.333414759,2.036555852,1.712262715,1.677713496,4.05568476,3.87629604,2.039514941,1.327804796,4.121087291,3.826645782,1.984468714,1.693522824,1.4983662130000002,1.336624735,0.951609392,4.085848687,3.896003,3.638734846,2.038983343,4.142789937,1.973225314,1.6584172419999998,0.534651353,0.127618542,26.80503325,3.490471549,18.28608457,-1.478185511,5.0711405,-0.196196736,22.0,1.107062289,1.9846732,0.348,1.6030000000000002,6.512998259,7.65362091,8.190742137,8.714442487000001,9.193998784,10.09722812,16.08656524,8.0,5.584849729,19.18002987,7.8
14.0,16.0,-0.377754475,0.181657412,10.8737545,4.1406160939999985,1.950294617,1.73419676,1.586872089,4.031876414,3.648036523,2.002112647,1.181818715,4.149860849,3.619617814,1.898867671,1.706906078,1.353852787,1.031705818,0.849396345,4.010105358,3.622053271,3.491256124,2.013586146,4.18927859,1.872154273,1.66726257,0.443281021,0.045412415,18.42791821,0.5770553429999999,16.70315035,1.959657974,4.642087585,0.030323129,17.0,2.191196478,1.454526898,0.682,2.198,6.368508747000001,7.510246666,7.993489426,8.363351578,8.643817927,9.739852536,16.27999723,4.0,5.366415655,21.18931395,8.52
17.0,19.0,-0.380599212,0.218833089,10.90549443,4.039952624,2.033398622,1.7388549619999998,1.51114341,3.960940716,3.743319885,2.090132186,1.285229005,4.059752754,3.736750564,1.984556218,1.77707069,1.395221637,1.1859723009999998,0.985195121,3.948078368,3.717046047,3.558074475,2.105868038,4.099691742,1.956652004,1.735120304,0.377033725,0.028867513,22.4695212,2.590380996,22.14678553,1.787329461,4.80566421,-0.0406113,21.0,4.546759141,1.37756174,0.278,2.247,6.267556272999999,7.27594029,7.744305862,8.190616518999999,8.647980882,9.619152736,11.72976849,6.0,5.598506747,25.17487837,7.46
21.0,23.0,-0.367677681,0.153038956,9.885376443,4.078850149,2.031318022,1.774989118,1.655023595,4.011365515,3.812360602,2.065519934,1.132819723,4.101934324,3.832638596,1.980279751,1.865905117,1.453358942,1.056304348,0.791386337,4.00029555,3.814436362,3.715403961,2.072913776,4.138727014,1.958797769,1.842559507,0.467015857,0.02795085,21.8283023,5.320575227,12.90375468,2.943846547,4.463881482,-0.1411454,16.0,1.645299747,0.0,0.219,1.6980000000000002,6.247982427999999,7.081045287999999,7.550607844,7.86219644,8.222382122,9.329021789,13.38776615,5.0,3.075800526,14.85268492,8.08
16.0,18.0,-0.378751262,0.213835596,11.37223307,4.070575829,2.082221423,1.835661598,1.779206528,4.007210346,3.81018377,2.131447384,1.4180045959999998,4.08794666,3.712152727,2.0381978,1.847829226,1.6107632280000002,1.243806092,1.152880338,3.997677453,3.797051635,3.522636365,2.14667846,4.11957549,2.0160956430000003,1.823630378,0.358304986,0.0,24.640824,2.845238681,14.95433383,1.5359445630000002,5.053804812,-0.12077864,22.0,1.190550789,2.266192619,0.003,3.115,6.500021975,7.558345563,8.078816612,8.610631948,9.056697831000001,9.983683824,11.99833563,6.0,11.32781485,19.63717047,5.55
23.0,26.0,-0.385755361,0.203288014,11.85726825,4.17928575,2.036109009,1.883275882,1.403091541,4.075655661,3.816144019,2.084290655,1.007167592,4.1907107639999985,3.750961358,1.985544196,1.894998778,1.302731908,0.969335529,0.741574513,4.056865039,3.817747976,3.677363079,2.098779246,4.233917979,1.959694565,1.872026935,0.4166666670000001,0.02236068,31.07829526,6.241400927999999,13.32936387,1.993598828,4.478009469,0.11140936,25.0,1.897366596,1.6329931619999998,0.546,3.104,6.69095873,7.825301472,8.39273303,8.921749032000001,9.354905131,10.27169831,19.59452993,12.0,2.527169928,16.33434391,5.66
18.0,19.0,-0.307332926,0.228126489,13.13812866,4.735023015,2.008841084,1.713958612,1.515387073,4.015972287,3.816512424,2.093717149,1.05744515,4.095070289,3.806899674,2.010676148,1.842522866,1.409042335,0.985725615,0.783973044,4.110270138,3.824898381,3.719355661,2.076957284,4.083744685,2.014257663,1.824603374,0.204124145,0.0,18.66721615,4.495467308,8.129528251,0.194644414,4.181289696,0.028430838,26.0,1.2279637140000002,0.0,1.054,2.173,6.237469768,6.976756484,7.381910435,7.79371244,8.071457694,9.224240966,11.12950226,3.0,7.475384765,14.45450378,6.11
12.0,12.0,-0.320363177,0.219762826,11.34973415,4.057316975,1.965392697,1.753334079,1.583645419,3.838400811,3.820451384,1.984010444,1.217457234,3.939140528,3.721250284,1.872132939,1.803690825,1.3941435009999998,1.018928274,0.8845527040000001,3.86586388,3.832491412,3.551359532,1.991652268,3.979006883,1.851099316,1.7614759009999998,0.454530031,0.125,20.46688448,2.314472986,9.130218236000001,-0.7905451459999999,4.616450942,-0.076085569,7.0,0.5,0.977846045,0.025,2.614,5.637464594,5.885409346,6.106535575,6.160019908,6.243681346,7.93064451,3.051831778,5.0,2.5510442490000003,15.71897637,6.74
23.0,26.0,-0.312812203,0.153997047,11.89606099,4.179645377,2.0539076990000003,1.961092922,1.89171529,4.07720536,3.837276824,2.090249376,1.218936117,4.191265204,3.770876941,1.993986502,1.900732925,1.757486233,1.205788079,0.911015526,4.058978924,3.840943,3.685804162,2.102068199,4.2345270789999985,1.967634739,1.877691004,0.5187287389999999,0.124422752,32.30978381,5.755717047,13.70645884,2.099985747,4.575547231,0.081432641,24.0,2.114371018,1.654588099,0.09,3.349,6.7170108489999985,7.862286677,8.432021598,8.971767361,9.424444282,10.32549432,18.03629625,13.0,0.0,19.38028035,5.35
6.0,6.0,-0.378124302,0.239372356,12.27263042,3.975346833,1.968542138,1.808306517,1.765522325,3.857266385,3.779575415,2.023429218,1.372038502,3.964759206,3.712659815,1.899873145,1.821879023,1.53737809,1.352637595,1.018928274,3.84694592,3.782891511,3.541412504,2.04068768,3.998738887,1.87168345,1.7996779630000002,0.296506517,0.0,23.13907565,1.836489153,0.0,0.763371687,0.0,-0.104417756,15.0,0.572357121,2.003013609,0.49,4.081,5.8744039070000005,6.4738906960000016,6.848933718,7.166169444,7.429224062999999,8.682114234,4.247478386,5.0,8.168498513,19.25337428,8.0
