ATSC4c,ATSC2v,SCH-7,ASP-7,hmin,ETA_BetaP_s,IC1,IC2,SIC2,BIC2,ZMIC1,ZMIC2,MDEO-11,nHeteroRing,n6HeteroRing,nT6HeteroRing,LipinskiFailures,pChemBL
-0.038392249,-92.14048349,0.758459538,0.027594718,0.143248654,0.7125,3.458267868,4.351823226,0.905242757,0.799534889,38.73755813,26.53520265,0,4,2,2,0,7.83
0.346666983,539.9773214,0.74291893,0.029355185,-0.167644282,0.66429,3.740693015,4.936891798,0.810993336,0.776539743,47.07324698,32.33275071,0,3,2,2,0,8.85
0.446878447,968.6974257,0.74291893,0.028940257,-0.152713136,0.68182,3.773117099,4.840977762,0.813036304,0.774813368,44.13800857,31.92807911,0,3,2,2,0,9.05
-0.310640598,50.37468198,0.739919423,0.029506161,0.078966414,0.63281,4.072949441,4.875728751,0.863900246,0.809603283,52.69162915,40.04133315,0,3,1,1,1,5.7
0.226275401,215.7046422,0.430213483,0.028915081,-0.01902374,0.64655,3.950195892,4.632014074,0.848442548,0.789050476,51.98104127,38.21013141,0.550321208,1,1,1,0,6.29
-0.109709253,-537.5435576,0.728403367,0.027387557,0.093891485,0.66892,3.219223098,4.131415338,0.717896803,0.661245722,79.06310127,50.30897148,0,3,1,1,1,6.19
0.074502573,259.7740535,0.739225664,0.023222931,-0.063233773,0.68182,3.757048828,4.452819531,0.890563906,0.825771033,39.53035664,29.29595859,1.035704708,2,1,1,0,6.5
0.277816857,112.2830552,0.378646889,0.030007405,0.041357898,0.64286,3.83933588,4.606936732,0.84384915,0.784778621,49.89142363,33.74269681,0.550321208,1,1,1,0,6.39
0.044355737,-165.7156211,0.695890968,0.027861065,-0.040585436,0.62037,3.034459862,3.878128109,0.694387493,0.645147479,62.55598871,40.41693407,0,2,2,2,1,6.98
0.611280321,-46.16068794,0.356622078,0.03335149,0.060895849,0.67708,3.693173509,4.624093266,0.8469917,0.807290063,36.86785907,26.49628756,0.166666667,2,2,2,0,7.41
1.042259338,124.5737189,0.7750325,0.02702004,-0.149093207,0.69079,4.005869976,4.900306619,0.810719242,0.775128497,51.94950005,37.64569536,0,4,3,3,0,6.32
0.027562064,850.2465252,0.708138572,0.028238964,-0.22041526,0.65541,3.76891412,4.893713852,0.818719202,0.770817986,61.98048344,36.41267066,0,3,3,3,0,6.1
0.243237528,312.4931338,0.311111279,0.033461267,-0.013684807,0.6413,3.556764348,4.451179823,0.830823447,0.778961949,41.5393232,27.82879757,0,1,1,1,0,4.85
0.262293765,916.1213736,0.885748103,0.026909483,-0.18464581,0.6875,3.681424707,4.73392377,0.804727353,0.760003462,46.23137993,31.77631415,0,4,0,0,0,8.03
0.116774789,719.6572753,0.454015847,0.027912067,-0.081612925,0.68421,3.89817855,4.992299094,0.817267595,0.787447509,50.99921327,36.0464942,0.166666667,3,3,3,0,7.13
0.581209134,-315.6908631,0.286531963,0.0341619,0.070155108,0.68478,3.641974043,4.324270834,0.807135578,0.766190826,38.77191103,30.35667551,0.166666667,2,2,2,0,7.17
-0.213582824,-582.3039257,0.745662265,0.027174532,0.089035706,0.67143,3.158689904,4.105966461,0.720289427,0.657172551,74.62833212,45.83000605,0,3,1,1,1,6.85
0.140781403,317.6058002,1.55716156,0.027964054,-0.180122473,0.70139,3.660131258,4.908083825,0.800759862,0.767809779,50.56809498,33.48332223,0,5,2,2,0,5.44
0.090691357,705.3881695,1.21570732,0.025789197,-0.056403812,0.68939,3.64759041,5.028646665,0.844555067,0.804850353,47.90603442,28.86056982,0,3,2,2,0,6.67
-0.190744845,-45.568776,0.77575305,0.031991625,-0.229581916,0.63281,3.534883833,4.878085279,0.839984011,0.78314774,57.7007725,31.60344674,0,3,2,2,1,8.7
0.483641312,480.0514297,0.745266504,0.029741478,-0.022423438,0.7037,3.647532432,4.730388542,0.846986626,0.80751176,39.45197321,28.91065209,0.166666667,3,2,2,0,7.38
0.232882573,-49.85438339,0.505545599,0.030681063,-0.093921879,0.64423,3.580075891,4.618163085,0.826892407,0.780244939,44.5251537,28.4897981,0,2,1,1,0,5.51
-0.090075341,-506.216354,0.77996996,0.02630313,0.097421123,0.67105,3.413623886,4.331542987,0.752672052,0.693276767,76.19554818,47.57332781,0,3,1,1,1,5.28
0.238059913,53.30707723,0.757075265,0.028526829,-0.14086118,0.68919,3.614214452,4.602261099,0.756022865,0.725925865,58.99894744,39.14363884,0,4,3,3,0,6.39
0.464527547,150.1792657,1.160055839,0.025953725,-0.1177079,0.64167,3.468888506,4.475247236,0.805684697,0.744481459,61.60958474,34.1661169,0.655185349,2,0,0,0,6.42
0.2664418,99.17157572,0.737310395,0.03046303,-0.131689552,0.67308,3.718094991,4.777569011,0.855434394,0.815565809,40.00519996,29.3132211,0,3,2,2,0,8.4
0.1598581,103.435858,0.420583277,0.029847454,0.079418492,0.64655,3.950195892,4.67746862,0.856768423,0.796793529,48.73781828,34.02342706,0.550321208,1,1,1,0,5.73
-0.12693906,-5.00024665,0.747646495,0.028519545,0.094412242,0.65217,3.600432303,4.45757516,0.869044493,0.785832319,43.57872412,27.1030833,0,3,2,2,0,7.94
-0.17204676,-535.8730765,1.163468433,0.02548326,0.06936154,0.66447,3.509741184,4.337667307,0.731387526,0.67857508,73.73529912,45.14855216,0,3,1,1,1,6.21
0.54186191,-29.14859466,0.747036354,0.03040264,0.006330625,0.68519,3.698537293,4.873309901,0.859122793,0.821703883,37.55321106,27.33361634,0.166666667,3,2,2,0,7.85
0.069429341,855.2720192,0.457907199,0.030862568,0.079685965,0.64773,3.396757005,4.248529327,0.787885615,0.754709572,33.8858984,27.9801153,0.083333333,2,0,0,0,6.81
0.771737611,417.5735112,0.793015683,0.028293152,-0.156463884,0.69286,3.718764216,4.740771392,0.784325327,0.749893279,51.12351599,33.94641322,0,4,2,2,0,5.62
0.14708792,857.6667467,0.34688015,0.02696276,-0.052070027,0.67593,3.757635491,4.629716732,0.824569187,0.785387593,38.93354258,31.3437281,0.5,3,3,3,0,6.67
0.122686635,-278.0146156,1.091807049,0.025376907,-0.104489363,0.64394,3.177439954,4.009143936,0.684390055,0.636915884,73.77534062,44.53490055,0,2,1,1,1,8.25
-0.172419397,210.3409775,0.711259925,0.03208227,-0.124768479,0.65,4.029315949,4.954448699,0.887105097,0.830477346,44.57638977,31.38389766,0,3,2,2,0,7.92
0.953717816,483.12447,0.772238211,0.02854148,-0.144171599,0.67442,3.991649277,5.01522469,0.805164661,0.768786243,61.31703635,40.26726684,0,3,2,2,1,6.12
-0.201898698,191.3774396,0.551455124,0.030018794,0.033076135,0.64394,3.822459232,4.873501351,0.850832582,0.795117689,57.00352904,33.78621704,0.5,2,2,2,0,5.99
-0.142350285,-229.4915816,1.198689244,0.025097138,-0.083907788,0.65385,3.530899692,4.478944445,0.743718183,0.691650528,75.13366475,44.31407916,0.5,3,1,1,1,6.47
-0.186693303,-493.6858732,0.689655214,0.026745064,0.076324638,0.65714,3.247573415,4.16376177,0.720204584,0.662449534,75.65340059,46.37997795,0.5,3,1,1,1,6.85
-0.085371168,824.4252412,0.649213007,0.026913499,-0.023027481,0.74167,3.675659031,4.553909259,0.787688275,0.749390727,45.35139303,33.91452423,0,4,3,3,1,7.52
-0.508722863,-2254.118599,0.2135187,0.041923244,-0.322510886,0.55769,2.2100972,3.297277654,0.468801273,0.466634027,131.4470167,111.0019466,4.654981773,0,0,0,2,4.56
0.08527569,636.3367118,0.610727519,0.027392052,-0.19200681,0.69697,3.378201009,4.733530313,0.785991567,0.75309903,53.50934642,32.82590082,0,4,4,4,0,6.52
0.504258166,364.5651033,0.561099442,0.027570114,-0.052506929,0.68103,3.890699431,4.843706469,0.853903961,0.813494587,38.93237027,30.831022,0,3,3,3,0,8.05
-0.408723603,1007.524479,0.385379749,0.025959223,-0.077526022,0.66935,3.8226293,4.762466986,0.82376244,0.789347438,44.72376421,34.858142,0.5,3,3,3,0,6.51
0.05748618,487.2295031,0.649213007,0.027323414,-0.018773005,0.73333,3.722451746,4.722027548,0.820524736,0.779819537,45.16371718,32.39660441,0,4,3,3,1,7.58
-0.258956958,-271.1436442,0.581910022,0.029447632,0.070001146,0.66667,3.549370622,4.525107746,0.856152012,0.780942868,50.640806,33.7891553,0.5,3,2,2,0,6.24
0.513919811,233.0315774,0.789497339,0.02876797,-0.074414919,0.69167,3.715938542,4.529622813,0.790797088,0.742800751,48.01760701,35.36998111,0,3,2,2,0,7.58
0.267691913,674.9256236,0.425592399,0.027215244,-0.082416462,0.68548,3.708527711,4.743684607,0.809781495,0.77393793,44.68289582,33.29966886,0.166666667,3,3,3,0,6.81
-0.415771177,331.6290669,1.679073322,0.024950285,0.031780231,0.69697,3.789148672,4.923251797,0.847761479,0.795378245,49.6490423,31.94576029,0.454280148,3,2,2,0,7.88
0.622870243,-159.6208723,0.369800794,0.034356306,0.084568689,0.69444,4.078028279,4.711034813,0.868191109,0.822468617,37.1064569,29.88655261,0.932089182,2,2,2,0,5.9
0.916379389,447.3705712,0.700069427,0.02810593,-0.118012566,0.67763,4.000367174,5.013645929,0.823601895,0.790814598,50.08527775,36.05920802,0,3,2,2,0,8.6
0.25084245,875.4891645,0.537618901,0.026427513,-0.31827273,0.66667,3.764880335,4.908465844,0.8150392,0.783250843,50.65052825,35.76171752,0.166666667,2,2,2,0,7.77
-0.432135218,426.3199884,0.81273255,0.02501123,-0.068359355,0.68548,3.921287798,4.831509605,0.843501519,0.803747621,43.91988763,35.67355081,0.5,3,3,3,0,6.52
0.539912493,4.753055335,0.649647116,0.031079285,0.03260824,0.70833,3.972573884,4.603055907,0.864922604,0.811479328,36.78160448,30.70372324,0,3,2,2,0,7.07
-0.118702638,-8.232010618,0.688783721,0.027885245,-0.057113213,0.70833,3.958067431,4.993614958,0.876005222,0.824670857,42.08128151,28.28209638,0.142857143,4,3,3,0,8.22
0.606682564,174.9016479,0.378629606,0.034378399,0.064697502,0.68519,3.848332367,4.845175521,0.86753949,0.830664646,37.67128836,27.53959948,0.166666667,2,2,2,0,6.19
-0.020158293,463.0515336,0.868279309,0.0284745,-0.066647795,0.6875,3.533710006,4.352436262,0.779313426,0.722711797,50.01750995,32.60464784,0,4,3,3,0,6.17
0.510166514,-195.6177794,0.866773419,0.028149657,-0.002960761,0.67969,3.806177144,4.663000168,0.806557696,0.763359499,49.84235201,35.75220811,0.166666667,3,2,2,0,8.7
0.493894177,-81.98145854,0.781067023,0.028359156,-0.121725915,0.68421,3.9432215,4.851529635,0.802649453,0.765243599,52.63632305,37.96060234,0,3,2,2,0,8.8
-0.158996813,486.7354972,0.621970683,0.028386373,0.072674969,0.66406,4.334147917,5.053508855,0.904842039,0.842251476,40.7487474,32.57581511,0.512992784,3,3,3,0,7.55
-0.215352285,-310.7047905,0.752763916,0.030149362,-0.191680454,0.63636,3.604440282,4.836247289,0.829133976,0.776430898,59.51283229,31.91764395,0,3,1,1,1,9.22
-0.004802898,-261.2312592,0.74400349,0.027471486,-0.031002102,0.61538,3.040869355,3.910243905,0.703966398,0.654184504,60.6858926,36.27878869,0,2,1,1,1,5.91
0.304390776,315.0081976,0.47214987,0.028518096,-0.04503785,0.65,4.017933392,4.691830766,0.859399127,0.79924008,56.65082113,43.88044005,0.550321208,1,1,1,0,6.23
-0.099356825,-98.48367287,0.828644091,0.027419929,-0.142732844,0.67763,3.224629542,4.051643117,0.667916839,0.625665519,80.19911398,52.17525826,0,4,2,2,1,5.28
-0.131843986,347.1470054,0.736960746,0.026882834,-0.262282753,0.69697,4.33172504,5.147461112,0.902993693,0.854723802,43.09117279,33.83241771,0,3,1,1,0,7.04
-0.106639038,-129.8833553,0.877108121,0.02710903,-0.112276456,0.68421,3.396322128,4.280345994,0.713390999,0.666070596,75.81455419,45.94016344,0,4,2,2,1,5.55
-0.158138438,154.9638883,0.60590178,0.032227314,-0.146303579,0.64516,3.940979018,4.814103038,0.84868513,0.797905772,48.14000003,35.14334309,0,3,2,2,1,7.75
-0.183027171,-35.01050403,0.700265211,0.030626921,0.222871918,0.63393,3.473282285,4.290321609,0.776730965,0.721970742,56.17962247,35.84355327,0,1,0,0,1,4.3
0.448485029,857.2618877,0.831109398,0.027852878,-0.072278777,0.67361,4.083986281,5.075652213,0.859276489,0.812373735,49.16135698,35.16867965,0,4,2,2,1,5.57
0.175312708,887.145983,0.711718477,0.026688038,-0.19945579,0.69286,3.501199518,4.905056547,0.805763694,0.77368653,51.53086056,31.89776342,0,4,4,4,0,7.58
-0.183338675,75.46766799,0.967195482,0.025040802,0.070019467,0.66667,3.536159074,4.439884429,0.778867008,0.72437256,55.50823154,34.49437904,0,3,1,1,1,6.02
-0.160198332,244.5344777,0.76036666,0.026455344,-0.061026839,0.74167,3.563569082,4.558109134,0.795770327,0.761120241,47.8478698,36.31392967,0,5,4,4,0,6.81
-0.087465684,469.9749109,0.74291893,0.029398691,-0.11823751,0.67969,3.863311619,5.049189182,0.851359434,0.815724118,41.91311914,29.05217182,0,3,2,2,0,6.47
0.049505101,520.7210023,0.578925396,0.030767344,0.00749416,0.67105,3.755913095,4.164735179,0.848752402,0.785238941,32.80321786,29.37699771,0.512992784,2,0,0,0,6.65
0.255411364,865.7791516,0.556092032,0.029307855,-0.125682309,0.70139,3.959325096,5.140319531,0.856719922,0.816621006,48.59978027,31.98345859,0.5,4,4,4,1,8.15
0.060894709,783.4792987,0.708138572,0.028601048,-0.193330352,0.65541,3.76891412,4.893713852,0.818719202,0.770817986,61.22146377,35.65365099,0,3,3,3,0,6.74
-0.23296548,185.7046953,0.623160679,0.033239749,-0.175435811,0.64516,3.807921979,5.007985628,0.858577072,0.813001661,47.2459261,27.56038858,0,3,2,2,0,7.33
-0.289692524,153.0809976,0.527047356,0.03092291,0.048839094,0.66129,4.19371058,4.934009446,0.893265883,0.822334908,41.94197052,31.92166982,0.512992784,3,3,3,0,7.24
-0.133731543,-1069.565169,0.176776695,0.047515894,-0.35057828,0.575,1.85211738,3.122078727,0.462195518,0.461287485,105.4050865,90.54627643,0.5,0,0,0,2,5.19
0.647035467,238.6023394,0.827605166,0.029135036,0.032217971,0.69643,3.928508855,4.886842188,0.875,0.834219536,37.05244454,29.01917344,0.166666667,3,2,2,0,7.72
0.1949792,945.2593309,0.925283434,0.026002745,-0.162300131,0.69828,3.652239366,4.897085151,0.859071474,0.804454217,41.33419179,28.22072152,0,4,0,0,0,9.15
0.195127528,746.3493739,0.495682514,0.027419516,-0.074916462,0.6875,3.845737297,4.853417848,0.828513758,0.791841042,42.86216908,32.3866453,0.166666667,3,3,3,0,7.21
-1.568587816,-1158.676211,0.405021604,0.033239147,-0.177538552,0.63281,3.492463463,4.90073551,0.692505753,0.6797652,108.2962992,67.71362133,2.88637426,1,0,0,3,6.03
-0.141398349,16.64804263,0.23643521,0.038274339,-0.040586901,0.625,3.586048612,4.440351043,0.858881133,0.813335774,35.36775418,26.92305869,0,2,2,2,0,5.28
0.015373171,989.3219985,1.00314784,0.026650268,-0.191024593,0.7,3.642477809,4.909226877,0.809290257,0.773261472,47.3423375,32.9634225,0,5,3,3,0,5.47
0.588718326,-148.4438685,0.710269907,0.02821046,0.077902165,0.72222,3.995432489,4.859647825,0.895578827,0.826099388,41.26248125,27.71385431,0,3,1,1,0,7.09
0.523302577,401.5134421,0.745266504,0.029741478,-0.009772928,0.7037,3.716819164,4.77757617,0.850903484,0.812147895,38.09561094,27.57757881,0.421716333,3,2,2,0,7.37
-0.026051169,428.6063766,0.962668289,0.028861967,-0.055806931,0.67857,3.951245048,4.890020558,0.870930234,0.829545671,36.76799671,28.74204105,0.166666667,3,1,1,0,7.85
-0.201363877,-268.8746986,0.739216409,0.027098992,0.029961417,0.66026,3.602895813,4.553990763,0.764837188,0.708652839,74.58864851,43.80269306,0.595275394,3,1,1,1,6.85
0.059208681,554.540489,1.167424962,0.026367204,-0.130915076,0.68919,3.407610935,4.886541279,0.791993627,0.758433049,57.01172969,33.44335831,0,4,2,2,0,6
-0.081062563,523.9518266,0.6684772,0.030465182,0.015940951,0.67308,3.730865765,4.871115365,0.872184077,0.831534853,37.31676019,26.91535131,0.2,3,1,1,0,5.34
-0.031120519,-346.8287527,0.898734206,0.0278253,-0.143677275,0.67442,3.702401755,4.722185036,0.760483211,0.71549203,75.38282711,45.32254674,0,4,2,2,1,6.04
0.103013583,318.6026729,0.801844496,0.028515921,-0.181290597,0.69118,3.631241998,4.760227813,0.790424624,0.75734657,50.53911915,34.11187477,0,4,2,2,0,8.04
-0.200197492,-176.4085576,0.631702487,0.030312352,0.131469199,0.63462,3.651169737,4.669547812,0.855317575,0.79378398,46.92190803,29.93915108,0,3,1,1,0,6
0.734479768,163.4502611,0.806258902,0.028987599,-0.182449452,0.67568,3.693046728,4.85701771,0.787208549,0.755807284,53.53979327,34.21771216,0,3,2,2,0,8.25
0.076166474,257.0130645,0.757923878,0.028739325,-0.18270783,0.70455,3.563853078,4.761184179,0.793530697,0.7597489,50.89177378,33.50690762,0,5,3,3,0,7.78
-0.170115201,50.56302907,0.577478332,0.032361281,-0.1489579,0.63889,3.702034576,4.711709439,0.84364209,0.789788771,45.0484918,28.68002362,0,3,2,2,0,7.85
-0.155243117,-422.0827443,0.710792961,0.027170114,0.079676721,0.65909,3.102118869,3.945579952,0.682465743,0.631502197,74.22270681,47.37665264,0,3,1,1,1,5.72
0.007948065,222.9128827,0.841128206,0.028341545,-0.156325662,0.69595,3.946250228,5.021910128,0.830837637,0.796650507,49.82865329,35.70949391,0,4,2,2,0,8.15
0.051138464,359.7468899,0.761124052,0.026697173,-0.087077153,0.7197,3.634999047,4.519883746,0.771577059,0.727903646,52.09259226,37.09990361,0,5,4,4,0,7.17
-0.107379056,-298.7670831,1.074942532,0.029899792,-0.231126577,0.63889,3.516692015,4.732980878,0.794898359,0.74344036,68.50389199,37.74414134,0,3,1,1,1,8.23
0.724154383,33.57921723,0.420313556,0.03311454,0.058526927,0.69231,4.041108872,4.5770642,0.854320069,0.81098172,40.34839419,35.7000375,0.166666667,2,2,2,0,7.11
0.840473756,84.93971166,0.676574775,0.028852155,-0.161991095,0.69697,3.580592659,4.50277432,0.753314949,0.718514073,54.04761856,35.85760209,0,4,2,2,0,5.72
0.562182922,163.1317856,0.805533449,0.029651783,0.07308453,0.69643,3.886842188,4.886842188,0.875,0.834219536,37.46597839,28.08834636,0.166666667,3,2,2,0,8.52
0.341317218,-288.2098415,1.067063532,0.026087146,0.013555406,0.68103,4.055005748,4.908535065,0.88369008,0.813557257,40.45681631,29.59514923,0.5,3,1,1,0,7.08
0.509566353,898.002293,0.414634527,0.029558287,0.05159049,0.68519,3.92353321,4.839661719,0.866552232,0.821002771,40.71721758,26.52224349,0,3,3,3,0,7.15
0.569879669,467.4879839,0.757143587,0.028994636,0.043274912,0.70536,3.673472276,4.730388542,0.846986626,0.80751176,40.46770004,28.91065209,0.166666667,3,2,2,0,6.8
0.06408034,836.6301599,0.666471905,0.028923723,-0.196609673,0.65625,3.834061799,4.968340331,0.821974913,0.776196518,65.47857531,38.96567909,0,3,3,3,0,6.68
0.329130149,-119.3681836,0.484635133,0.030555946,0.136837314,0.65741,3.905444703,4.884168107,0.879303264,0.828552858,40.76167121,27.11156658,0,2,2,2,0,5.6
0.061939219,641.5070608,0.44551128,0.025800722,0.058852041,0.67391,3.830043819,4.576492125,0.848705995,0.804799385,31.35110126,26.25792545,0,3,2,2,0,5.65
0.240128465,115.8340858,0.529430312,0.031820905,-0.052045298,0.67241,3.628516587,4.664524769,0.806821405,0.770323237,47.4025629,31.91900356,0.142857143,2,2,2,1,6.71
0.170744248,164.2579309,0.679516314,0.024409449,0.077638889,0.69318,3.893086896,4.609383763,0.878324587,0.823117054,31.07964986,24.88815145,0,3,2,2,0,7.78
0.213648759,-234.3687209,0.840392942,0.027616471,-0.028384839,0.65909,3.458378537,4.421029622,0.775559402,0.716545115,67.91988274,40.97337433,0,3,2,2,1,6.77
0.482807713,99.20380493,0.750715183,0.028534914,-0.128904675,0.69697,3.686224799,4.564735179,0.772781399,0.732841235,50.5501142,34.62425966,0,4,2,2,0,6.85
-0.104163414,704.4487517,0.62060244,0.027733172,-0.144726638,0.64423,3.877575938,4.751610326,0.860243872,0.807733919,36.95407009,28.07078161,0,3,0,0,0,6.55
0.50770841,398.630804,0.745266504,0.029741478,-0.003600088,0.7037,3.647532432,4.730388542,0.846986626,0.80751176,38.52114613,27.979825,0.166666667,3,2,2,0,7.37
-0.175144198,531.7264147,0.542626312,0.029296472,0.034459094,0.64516,3.63822545,4.511871068,0.803580451,0.746455472,57.95029707,35.57436089,0.5,2,2,2,0,6.65
0.121408588,111.2660424,0.743728989,0.028869392,-0.097227222,0.66912,3.82562761,5.005906189,0.840735832,0.795267322,53.03388759,31.20493051,0,3,2,2,0,6.78
-0.02417602,64.71280643,0.544370757,0.029685402,-0.026064565,0.67593,3.740477793,4.672042008,0.823640987,0.781633463,41.98052771,30.96192509,0,3,2,2,0,5.17
0.172466896,369.505484,0.706588198,0.025307541,-0.052070027,0.69444,3.850054087,4.687463586,0.843890288,0.798496143,38.69711505,31.19851805,0.5,3,3,3,0,6.43
0.520268564,256.6910037,0.47370321,0.032349338,0.002317377,0.6875,4.063996162,5.011827681,0.902285986,0.863013842,36.21141273,28.2009664,0.166666667,2,2,2,0,6.9
0.26640778,1334.824266,0.709181425,0.02674778,0.000323129,0.68519,3.694545985,4.563074189,0.808502916,0.766362738,37.21956308,28.8272451,0,3,1,1,0,8.7
-0.132004096,69.90951668,0.839744138,0.028777808,-0.124414458,0.66667,3.547685099,4.573494538,0.814555812,0.76224909,47.60369908,29.40615492,0,4,3,3,0,6.06
0.071062209,802.0083863,0.913123167,0.026400129,-0.026593771,0.67969,3.895356572,4.835194259,0.836342054,0.799946887,44.18169881,35.21023011,0.2,3,1,1,0,8.4
-0.189985437,-104.0510412,0.966247068,0.026085552,-0.06752988,0.63793,3.435310679,4.21520161,0.743103938,0.69243981,58.05942595,36.59179338,0,2,1,1,1,7.09
0.124297885,266.632165,0.552549367,0.025618406,-0.03089624,0.68519,3.979747927,4.864610099,0.86640454,0.825235028,35.62470552,27.41923169,0.111111111,3,2,2,0,7.95
0.163811353,253.7381229,1.199133047,0.026488924,-0.029876506,0.68333,4.160579608,4.938721876,0.884289174,0.841297281,43.86021642,34.44837136,0.646330407,3,0,0,0,6.5
-0.108697544,614.5965334,1.204372935,0.025153222,-0.115483001,0.70455,3.782814585,4.965936789,0.855111639,0.799738157,48.92808287,30.57693636,0.125,5,3,3,0,7.5
0.028801203,-226.6939359,0.585920255,0.029219276,0.197116402,0.60833,3.807107818,4.396648374,0.800576471,0.742819727,55.72350029,39.58738695,0.5,1,0,0,1,4.5
0.00412426,275.6916993,0.855220037,0.02783456,-0.132033823,0.70625,3.975016963,4.910417253,0.806644308,0.766128529,55.63746348,38.62409884,0,5,2,2,0,8.8
0.439975937,28.69156534,0.540817364,0.028048921,-0.002018141,0.61364,3.344814203,4.32325025,0.806945083,0.766009995,43.65818163,27.60618467,0.655185349,1,0,0,0,5.03
-0.263270293,-1328.611176,0.200526428,0.040834828,-0.149850931,0.5875,2.346252293,3.656218422,0.55274056,0.551519345,95.48480945,74.68326835,3.228220478,0,0,0,2,5.3
0.316895628,743.4656318,0.556092032,0.027527578,0.03411059,0.70513,4.153467726,5.140319531,0.856719922,0.816621006,52.37437903,36.95037578,0.5,4,4,4,1,7.75
-0.268644193,50.37468198,0.739919423,0.029820366,0.074996076,0.63281,4.072949441,4.955728751,0.878074952,0.822887094,52.69162915,37.50323121,0,3,1,1,1,7.3
-0.504130587,317.0083004,1.050492002,0.024659823,-0.157475511,0.68056,4.119020111,4.845790672,0.830770109,0.784120058,52.03991894,38.77819709,0.5,3,3,3,0,6.22
-1.371917055,-1077.363789,0.693345232,0.033582635,-0.154758218,0.63487,3.714242988,5.213242619,0.723112052,0.700818456,125.7732542,67.74971583,2.538509512,1,0,0,4,4.21
0.434076483,-158.5299465,1.106815918,0.028170572,0.055092435,0.69643,4.051840118,4.985335926,0.897516641,0.837281081,36.20678493,26.2541668,0,3,1,1,0,8.4
0.553301644,63.10048063,0.797441926,0.028472887,-0.00029628,0.67969,3.823008061,4.678249996,0.809195454,0.764552222,49.22652006,35.24320161,0.166666667,3,2,2,0,7.38
-0.010805494,-175.7828505,0.774458388,0.027454743,0.000178453,0.65385,3.353702445,4.11499701,0.744989744,0.691108723,51.72962797,35.33561625,0,2,1,1,1,6.44
0.671280218,-128.030185,0.561963879,0.032824726,0.059256189,0.70192,3.942862165,4.686704346,0.858460124,0.807029088,37.27595143,28.50843373,0.166666667,3,2,2,0,7.77
0.059113487,805.7462052,0.722703067,0.029311369,-0.163617056,0.72143,3.373958093,4.701944478,0.764575256,0.735561795,55.00042562,37.20888306,0,5,3,3,0,5.24
0.014848908,-260.4184644,0.585920255,0.029554842,0.189359581,0.60484,3.849060156,4.516541407,0.808696819,0.754179197,55.59229244,39.00808308,0.5,1,0,0,1,4.47
0.865662319,595.1620521,0.700069427,0.028168315,-0.122426146,0.68125,4.064488348,5.239097918,0.849134782,0.817409637,50.14551692,34.77427015,0,3,2,2,1,7.07
-0.053194378,370.7191826,1.139919571,0.025648771,-0.137838272,0.65698,3.805783721,4.938073895,0.790353903,0.745701488,69.90329718,38.03314224,0.2,3,2,2,1,8.35
-0.189123267,457.3295292,0.454831353,0.02790682,0.001473161,0.73276,3.518410675,4.474008228,0.784853178,0.752881331,47.41667776,36.8018118,0,4,4,4,0,6.83
-0.117127232,182.4614717,0.826423811,0.026766825,-0.140625508,0.65833,4.058261517,4.740079699,0.868236848,0.797655554,47.30772805,32.90783062,0,3,0,0,0,7.77
0.01647016,566.5589907,0.800111887,0.026330366,-0.236264931,0.68548,3.713269419,4.806238929,0.813666488,0.782832271,43.59319628,29.64659752,0.083333333,3,2,2,0,7.32
0.262341422,-99.1709881,0.318319974,0.035127056,0.173459023,0.63636,3.539093383,4.395128251,0.837497896,0.780751434,41.0270323,27.70614506,0,1,1,1,0,5.25
0.034055666,540.3662737,1.430540316,0.028172514,-0.251488756,0.64103,3.799646785,5.21132014,0.844632656,0.798845811,58.95321389,30.71027674,0,4,1,1,0,7.39
0.471049145,-267.8639701,0.404383093,0.034451763,-0.133877872,0.68548,3.920468057,4.912113891,0.853555154,0.809766183,44.65636576,29.5649139,0.166666667,3,3,3,0,6.18
0.29577355,366.2241041,0.457907199,0.031979597,0.157903111,0.6875,3.728502116,4.090234012,0.841961715,0.788125681,36.07408579,32.76519959,0,2,0,0,0,6.56
0.080553536,443.9441635,0.70889824,0.028683126,-0.200366939,0.67763,3.796365103,4.892586824,0.795575286,0.767459853,52.56716532,36.97821133,0,3,2,2,0,9.28
-0.348409363,110.3516952,0.551455124,0.029555373,0.073126932,0.66667,4.132449468,4.889199419,0.890264057,0.824383064,42.02507323,31.93430171,0.512992784,3,3,3,0,7.09
0.109235908,864.5493023,0.537618901,0.026929282,-0.296022928,0.66667,3.820428142,4.860148185,0.829662675,0.792939104,46.57608889,32.75533016,0.166666667,2,2,2,0,7.62
-0.045524716,-178.09231,0.537972121,0.034893038,0.22640125,0.59722,2.900915909,3.659536599,0.753304017,0.68306133,42.63713789,28.83887806,0,1,0,0,0,4.77
-1.783094984,-1568.664175,0.142258898,0.035494594,-0.232835401,0.62338,3.401683261,4.940888568,0.667608304,0.658101188,130.3316407,77.31134158,3.476940823,0,0,0,3,6.8
0.035622772,13.94361406,0.747842176,0.026122971,-0.138710436,0.62903,3.588106155,4.445947226,0.765571811,0.718267082,57.42442597,35.90046903,0,2,2,2,1,8.09
0.214019083,466.7348043,0.803601885,0.027209164,-0.008982466,0.71154,3.824855363,4.600456034,0.847812674,0.803163394,39.78586664,33.87128555,0,3,2,2,0,7.47
