nN,ATSC4c,ATSC1v,SpMin4_Bhm,SpMin5_Bhm,SpMin6_Bhm,SpMin7_Bhm,SpMin4_Bhv,SpMin8_Bhv,SpMax3_Bhe,SpMin6_Bhe,SpMin2_Bhp,SpMin4_Bhp,SpMin6_Bhp,SpMax3_Bhi,SpMin7_Bhs,SpMin8_Bhs,C2SP2,SCH-5,SCH-6,VCH-6,nHaaCH,naaCH,SHBint2,SHaaCH,SHother,SaaCH,SaaN,maxHaaCH,maxHCsats,maxHother,maxsNH2,hmin,ETA_BetaP_s,HybRatio,IC3,MDEC-23,MDEC-33,MDEO-11,MDEN-23,MDEN-33,MPC10,piPC6,piPC8,piPC10,nHeteroRing,topoRadius,WTPT-4,WTPT-5,XLogP,pChemBL
7.0,0.035585503,46.80443641,1.605564049,1.477390895,1.380959419,1.119588573,1.6268529919999999,0.98954004,3.757997305,1.179217893,1.950570418,1.6238426259999998,1.4175425069999998,3.8166844060000003,0.7967953529999999,0.717822436,4.0,0.214076175,0.513613594,0.138080616,6.0,6.0,0.0,3.523688929,3.523688929,11.5994382,17.35358234,0.627557477,0.536286581,0.627557477,5.849792654,0.094679233,0.6875,0.176470588,5.028045297,17.60451165,9.595433521,0.0,1.022205935,0.0,165.0,6.996895897999999,8.12429064,9.036853425,4.0,6.0,0.0,21.12627728,1.05,4.96
8.0,0.072964297,100.8831608,1.762909202,1.51289802,1.4837024019999998,1.3728744169999998,1.733652056,1.312728374,3.79008605,1.323732431,1.960067632,1.702600781,1.516129571,3.844818739,1.223607689,1.150878991,4.0,0.214076175,0.5658659189999999,0.19616107600000002,6.0,6.0,0.0,3.367458355,3.367458355,12.10765418,18.17276542,0.608825088,0.5858791289999999,0.608825088,6.01234425,0.036524867,0.67742,0.39130434799999997,5.327475465,25.74497737,10.36046665,0.0,1.268474029,0.0,254.0,7.088395736,8.216325612999999,9.198251185,5.0,9.0,0.0,24.6123655,2.345,5.64
5.0,-0.11295543,176.7598513,1.832680455,1.767231697,1.4931500030000002,1.433216564,1.86294839,1.307229067,3.8486325289999996,1.309675051,1.966416636,1.86325644,1.531547882,3.877620432,1.296537578,1.148282475,16.0,0.096225045,0.556186218,0.17006812600000001,16.0,16.0,0.0,8.114417712,9.138035344,31.84098194,8.741723575,0.641228637,0.7337261359999999,0.641228637,6.3672624110000005,-0.195637935,0.63194,0.133333333,5.597604112999999,31.66495558,6.251721766,0.0,0.0,0.0,130.0,6.369874227,7.067203287000001,7.5712624239999995,3.0,11.0,3.07426551,14.91525836,6.983,6.83
4.0,-0.128447631,161.3075014,1.7389963019999999,1.569964832,1.4843499119999999,1.195222142,1.761098534,1.114880098,3.723664893,1.289067254,1.966146531,1.757812159,1.51544667,3.755697867,1.038145218,0.974073416,12.0,0.096225045,0.454124145,0.144254315,12.0,12.0,5.245196565,6.289571495,6.289571495,23.22514221,4.285866474,0.64507952,0.732835004,0.64507952,6.315526362000001,-0.180576378,0.6333300000000001,0.166666667,5.217488428,26.92468097,7.0462022829999995,0.0,0.0,0.0,109.0,6.489988249,7.2435045979999995,7.594263281,2.0,9.0,5.478208446,11.68916566,3.714,6.64
3.0,-0.081619218,68.38815711,1.73821611,1.3911605040000001,1.326371723,1.082250302,1.723595503,1.007167592,3.7775035630000002,1.061216157,1.9368487369999998,1.7058256090000001,1.265066692,3.811635183,0.854024604,0.854024604,11.0,0.0,0.28745747899999996,0.078436789,12.0,12.0,0.0,6.134283527000001,7.143614553,23.30624369,8.250604607,0.6326062929999999,0.68285092,0.6326062929999999,6.176798455,-0.13626559,0.60577,0.181818182,5.027875405,19.26752467,2.110543133,0.0,0.0,0.0,58.0,5.554170092000001,6.1778144379999995,6.812826277,2.0,9.0,3.0684676110000004,8.596012365,6.185,5.1
4.0,-0.054707399000000004,69.10039812,1.6617966219999998,1.203323729,1.122814805,1.082250302,1.65693903,1.007167592,3.7432027389999996,0.8714037040000001,1.9355774730000002,1.6422044340000002,1.0859354270000001,3.77892074,0.8546106059999999,0.751145658,11.0,0.0,0.28745747899999996,0.078436789,12.0,12.0,0.0,6.386584202000001,6.386584202000001,22.78823643,8.265988935,0.650520833,0.707792816,0.650520833,6.14588101,-0.11185527699999999,0.63542,0.15789473699999998,4.92511855,16.79783786,2.497669767,0.0,0.0,0.0,57.0,5.3893570770000006,6.014631606,6.497929113,2.0,8.0,3.071659929,11.74996408,4.2010000000000005,5.16
5.0,-0.072605687,124.8045742,1.7698230259999999,1.6627191080000001,1.490774945,1.348198359,1.7789006059999999,1.171163585,3.8008790080000003,1.3013448459999999,1.964518899,1.7700164809999999,1.5267921309999999,3.8362780880000003,1.157953901,1.021732893,11.0,0.096225045,0.454124145,0.137993111,11.0,11.0,0.0,5.786914597000001,6.801523939,21.53049904,8.582813289,0.6394925260000001,0.72649704,0.6394925260000001,6.33014226,-0.177511912,0.6371,0.2,5.569103623999999,26.26895909,5.601861695,0.0,0.0,0.0,100.0,6.263249442,6.920227952,7.313988321,3.0,10.0,3.0741609289999996,14.71134554,4.498,6.79
4.0,-0.13693190800000002,166.8600382,1.7708512930000002,1.4992981669999998,1.4405447,1.204661943,1.780009521,1.143193473,3.819532964,1.266379039,1.967041054,1.771459294,1.44377779,3.8476473189999996,1.0484820190000002,1.014970315,11.0,0.096225045,0.5221655270000001,0.162049372,14.0,14.0,0.0,7.373428193,7.373428193,27.83805028,8.519738893,0.640794753,0.7313731,0.640794753,6.349962227000001,-0.19344246,0.64167,0.12,5.378230342999999,30.749529600000002,7.83449448,0.0,0.0,0.0,138.0,6.818018601,7.725186885,8.299743361,3.0,9.0,3.078958117,11.78683482,4.526,8.7
4.0,-0.234641707,160.1893818,1.703925294,1.540516321,1.37726718,1.204390512,1.7163514990000002,1.0891915429999999,3.788240581,1.200507122,1.9747630269999998,1.716872137,1.355031359,3.827455389,1.039526528,0.8632902929999999,13.0,0.0,0.33677012100000003,0.098195813,14.0,14.0,5.295225845,7.27150388,8.300612085,26.71498023,8.219773594,0.637777778,0.79184769,0.637777778,6.208494411,0.142462134,0.6166699999999999,0.08,5.171405583,28.25558552,6.970458738,0.0,0.0,0.0,96.0,6.300326974,7.012847009,7.35132745,2.0,9.0,2.535427437,11.65013111,6.92,6.17
4.0,-0.110022599,121.69814709999999,1.767358796,1.491574797,1.3561913419999998,1.18354661,1.7764594980000001,1.03923469,3.778190369,1.177479743,1.9601668030000001,1.767702186,1.339011227,3.812488117,1.032028127,0.853863113,11.0,0.096225045,0.472852885,0.141321736,12.0,12.0,0.0,6.3845417310000006,7.403261403999999,23.18185918,8.275528765,0.640794753,0.7223648090000001,0.640794753,6.297307714,-0.157303005,0.63393,0.130434783,5.28385619,24.07259384,4.841106667,0.0,0.0,0.0,87.0,6.166566092,6.839263119,7.169082347000001,3.0,9.0,3.073857687,11.71921683,4.215,6.44
4.0,-0.332581081,-81.56113140000001,1.78968597,1.741865983,1.628527342,1.527103005,1.779325258,1.468725694,3.738503433,1.418370405,1.92293451,1.778256527,1.61360663,3.766446831,1.313677099,1.20913157,9.0,0.0,0.045360921,0.018042196,0.0,0.0,16.3827055,0.0,2.7111319469999997,0.0,0.0,0.0,0.96894485,0.667672639,5.3539475219999995,-0.26929223,0.61932,0.5625,5.827484782000001,28.18248729,22.88117277,1.191796809,0.40824829,0.0,144.0,5.743003187999999,6.148468296,6.4473058629999995,1.0,9.0,21.13708284,11.48593288,1.034,7.75
4.0,-0.215352285,207.9173543,1.68771534,1.641433318,1.5648187180000002,1.31513968,1.723605424,1.178260574,3.856468237,1.3893595490000001,1.939984385,1.7359751159999999,1.555224546,3.886244651,1.143467936,1.070468629,15.0,0.222904987,0.600732947,0.172309975,14.0,14.0,5.714367026000001,7.256804824,7.825213245,27.11470871,4.343283694,0.647860869,0.72784118,0.647860869,6.254895931,-0.19168045399999997,0.63636,0.111111111,5.503856900000001,32.6679465,10.69139981,0.0,0.0,0.0,199.0,6.639712422000001,7.616037347000001,8.410773087,3.0,9.0,5.660642732,11.74348582,5.745,9.22
6.0,-0.093119106,279.48849060000003,1.741296173,1.486696351,1.3992148640000002,1.219239717,1.7606872580000001,1.1791468109999999,3.8288750389999997,1.261602866,1.966378384,1.75578707,1.5203714519999998,3.8641761910000003,1.065366431,0.999310558,11.0,0.214076175,0.5930130339999999,0.17457767,11.0,11.0,0.0,5.952517459,5.952517459,21.27111982,8.370579204,0.650156053,0.740487253,0.650156053,6.337743627,-0.19188728300000002,0.65,0.130434783,5.508132026,28.07315165,10.01541046,0.0,0.0,0.0,138.0,6.8520443460000005,7.7398879460000005,8.251732184,3.0,8.0,3.078257637,17.43661044,2.68,7.29
7.0,0.249848412,-34.79280331,1.75067666,1.682831425,1.518596146,1.4939682369999998,1.763752577,1.4670486390000002,3.825256315,1.3728312440000001,2.005267042,1.754601492,1.581051779,3.870373027,1.225413458,1.193559677,5.0,0.214076175,0.5997530529999999,0.25360557899999997,5.0,5.0,0.0,3.415786701,3.415786701,6.143283369,13.3727954,0.743249692,0.737496217,0.743249692,6.064500895,-0.136853545,0.6859,0.518518519,5.480595359,30.07868619,8.716276756000001,0.0,1.7146594069999999,0.6082201999999999,314.0,6.560234734,7.3295959889999995,8.095748747,4.0,8.0,0.0,22.31070098,5.4110000000000005,7.19
5.0,0.116347948,-71.95391975,1.788997933,1.577977606,1.5284460990000002,1.3803889390000001,1.790083998,1.1862223490000001,3.754342345,1.2467251940000001,1.943025564,1.77469923,1.493506519,3.791033886,1.187644353,0.9485094059999999,8.0,0.327041741,0.662001482,0.246152919,7.0,7.0,0.0,3.947577802,3.947577802,13.54375488,9.054583628,0.63254386,0.691751723,0.63254386,0.0,-0.079737145,0.68939,0.4,5.272508205,26.89262585,12.55969961,0.166666667,0.9807852770000001,0.420165891,323.0,6.947726912,8.01219172,8.940903853,3.0,9.0,8.131991064,16.07986088,2.229,5.97
6.0,0.24748274399999998,-61.77234781,1.627009479,1.5739853469999998,1.3728744169999998,1.371205885,1.664631437,1.285229005,3.806312035,1.277016891,2.004320824,1.667584185,1.518438594,3.845070565,1.209742389,1.025443562,7.0,0.096225045,0.42675225299999997,0.163007677,5.0,5.0,0.0,3.4662047680000003,4.518830168,6.072392369,13.14190094,0.756804533,0.662483584,0.756804533,6.076253896,-0.058724605,0.67857,0.375,5.303447788,23.87835676,8.04275268,0.0,1.449037065,0.2,212.0,6.543372132000001,7.283480422999999,7.805108447,3.0,9.0,2.718699115,18.68661886,4.492,6.13
8.0,0.39950744,-21.26738405,1.7584503480000002,1.6492679280000002,1.4822666430000002,1.3728744169999998,1.79094849,1.285229005,3.7928520789999998,1.300795787,1.99998902,1.77558916,1.473125415,3.833230435,1.24002109,1.142045283,5.0,0.096225045,0.39856859,0.154552578,5.0,5.0,0.0,2.880428378,2.880428378,8.626020175,13.2708693,0.7297713929999999,0.6390882410000001,0.7297713929999999,5.879399339,-0.160844514,0.6691199999999999,0.45833333299999995,5.279834544,26.57751685,8.929424354,0.0,1.8525066030000001,0.2,225.0,6.492145133999999,7.209606031,7.7979747139999995,3.0,8.0,0.0,24.27789522,3.07,8.54
4.0,0.675006695,-62.6519948,1.658511425,1.38809952,1.3728744169999998,1.2068434540000001,1.6928280869999999,1.059248642,3.6098315380000003,1.018928274,1.9196967459999998,1.69750672,1.228596505,3.654447932,0.9280087309999999,0.791884677,6.0,0.07856742,0.46069846200000003,0.20484518,3.0,3.0,6.889879408,1.794585979,1.794585979,4.367930799,0.0,0.64473099,0.71181722,0.64473099,0.0,0.07484378900000001,0.69643,0.42105263200000004,4.985902343999999,18.64590054,9.962522573,0.166666667,1.189207115,0.166666667,138.0,5.8274739470000005,6.240702167999999,6.463468128,3.0,7.0,8.126696984,13.13456761,1.944,7.4
5.0,-0.114486941,-101.2718662,1.772374545,1.724171079,1.5693380080000001,1.4879888980000002,1.771954326,1.424162044,3.7570290589999997,1.419659721,1.916052537,1.758898326,1.6122857330000002,3.8225515010000004,1.325125119,1.274920397,8.0,0.208487597,0.646303645,0.273043565,6.0,6.0,0.0,3.7861622639999997,3.7861622639999997,10.11989798,8.889565884,0.67845418,0.763800335,0.67845418,0.0,-0.117843012,0.69595,0.46428571399999996,5.438022102000001,29.57262942,13.79636088,0.0,0.9807852770000001,0.420165891,370.0,7.013606299,8.095743984,8.986720145,5.0,10.0,8.691142998,16.49445403,3.176,4.74
8.0,0.40771201700000004,-36.28930012,1.7286753069999998,1.724171079,1.4963796630000001,1.3728744169999998,1.755438361,1.285229005,3.7990450780000002,1.3215357159999999,1.997637153,1.746780302,1.535154984,3.845457815,1.216201835,1.151730555,6.0,0.24056261199999998,0.5006306620000001,0.23360952,5.0,5.0,0.0,3.233068199,3.233068199,7.268914757,13.13227218,0.735945165,0.6540882410000001,0.735945165,5.872040458,-0.13448397,0.69286,0.45833333299999995,5.18362913,28.04509299,8.04275268,0.0,1.7146594069999999,0.6082201999999999,260.0,6.507184424,7.243278405,7.858571222,4.0,8.0,0.0,24.76389402,2.779,8.12
7.0,0.26023935600000003,-35.47779518,1.8263845680000002,1.6263889619999998,1.5102818759999999,1.373004135,1.8456003,1.285229005,3.828289063,1.300065216,2.00774684,1.843422986,1.524650866,3.875939101,1.196155948,1.1652552809999999,5.0,0.380742842,0.5997530529999999,0.25360557899999997,5.0,5.0,0.0,3.4250613089999997,3.4250613089999997,6.14292027,13.30439322,0.75296982,0.739623325,0.75296982,6.051670088,-0.12542709900000001,0.69079,0.5,5.388789678999999,28.99796016,8.716276756000001,0.0,1.7146594069999999,0.6082201999999999,294.0,6.557399612,7.357127617000001,7.999332462999999,4.0,8.0,0.0,22.23241736,5.053,7.15
8.0,-0.004375332,-118.93536929999999,1.738607154,1.623619401,1.3978502019999999,1.3728744169999998,1.823327027,1.285229005,3.7983480889999996,1.259945039,1.999182345,1.830186635,1.516035391,3.8518757389999996,1.108963965,1.084996192,5.0,0.24056261199999998,0.515922614,0.231069833,5.0,5.0,0.0,3.366785212,3.366785212,7.14791554,16.71794565,0.735451967,0.667066327,0.735451967,5.9512534210000005,-0.12375791300000001,0.71528,0.5,5.291448198,23.29760052,6.642373605,0.0,2.048487338,0.6082201999999999,268.0,6.487493742000001,7.257454386,7.919895818,5.0,8.0,2.800070055,25.23169912,2.8139999999999996,7.68
7.0,0.497259685,-36.84635905,1.770600256,1.630823541,1.375217329,1.3728744169999998,1.834154847,1.268873918,3.823180958,1.295463135,2.005375807,1.835740607,1.522333364,3.86762675,1.187044861,1.087555951,5.0,0.24056261199999998,0.5006306620000001,0.23360952,5.0,5.0,0.0,3.454307555,4.232208501000001,6.095418684,12.88815913,0.751771802,0.681997473,0.777900947,5.835304347,-0.119099939,0.69595,0.44,5.331954883,27.32219236,8.04275268,0.0,1.7146594069999999,0.6082201999999999,280.0,6.573068947,7.36297239,7.9914336939999995,4.0,8.0,2.479948851,22.17785641,4.308,8.85
5.0,-0.154879462,-85.28225453,1.764725752,1.5747481980000002,1.4709442469999998,1.4259499119999999,1.755215734,1.268535378,3.709067953,1.266466979,1.915693118,1.736859481,1.477697835,3.7465024739999997,1.184455089,1.105717946,8.0,0.06415003,0.5567273979999999,0.19720955199999998,7.0,7.0,0.0,3.959304519,3.959304519,13.68902516,9.092638329,0.633201544,0.740362835,0.633201544,0.0,-0.083514187,0.68939,0.4,5.510490262,28.16645964,11.04729569,0.0,0.851617297,0.5,331.0,6.940978476000001,8.008539686,8.935365244,4.0,9.0,8.669227248,15.85746376,2.472,6.57
5.0,-0.149659095,-158.9075517,1.7888001009999999,1.5788370630000002,1.529704982,1.429026361,1.789972905,1.2695793770000001,3.7097072819999997,1.27307907,1.916211483,1.7746706909999999,1.504247361,3.74757787,1.297113595,1.114251372,8.0,0.06415003,0.5567273979999999,0.19720955199999998,7.0,7.0,0.0,3.943297355,3.943297355,13.72881315,9.125462875,0.632224982,0.740362835,0.632224982,0.0,-0.086600607,0.69118,0.423076923,5.402911467000001,28.16645964,11.04729569,0.0,0.9807852770000001,0.420165891,335.0,6.941945331,8.010035312000001,8.938027605,4.0,9.0,8.672490311,16.12122247,2.7110000000000003,6.01
9.0,0.37340126700000004,-95.62398228,1.748545223,1.581816219,1.387682899,1.3728744169999998,1.7356362369999998,1.285229005,3.7685785000000003,1.226926163,1.9413381019999998,1.73191906,1.4799698819999998,3.815171781,1.18780494,1.017388157,2.0,0.214076175,0.485677818,0.145846858,1.0,1.0,0.0,0.72036256,0.72036256,1.5466210830000002,26.40691117,0.72036256,0.6714151079999999,0.72036256,6.053448601,-0.092184711,0.68382,0.590909091,4.994768005,12.76985673,9.625364991,0.25,2.403840597,0.166666667,217.0,6.770305505,7.715329175,8.58425806,4.0,9.0,8.003807924,27.90870061,0.889,6.57
4.0,0.6404757529999999,-63.10312045,1.6570238119999998,1.385046665,1.3728744169999998,1.200615921,1.6928304809999999,1.058172147,3.613306513,1.018928274,1.931816269,1.697593502,1.228596505,3.657164035,0.905850363,0.730561707,6.0,0.07856742,0.448212636,0.201622252,2.0,2.0,7.007538932999999,1.404308179,1.404308179,2.07842741,0.0,0.72285599,0.734000952,0.72285599,0.0,0.082343789,0.69828,0.42105263200000004,4.944235678,18.09905855,11.946728199999999,0.166666667,1.189207115,0.166666667,147.0,5.934232601000001,6.298202185,6.534560706000001,3.0,7.0,8.126830035,13.13526908,1.903,7.8
8.0,0.814799314,81.54456716,1.770529195,1.6331214230000002,1.466540215,1.3728744169999998,1.83924956,1.369143634,3.884460761,1.4084598780000002,2.009334102,1.840610499,1.601398273,3.9115067430000003,1.216201835,1.138636455,6.0,0.24056261199999998,0.515922614,0.23733103600000002,6.0,6.0,7.078230332,3.23770322,3.23770322,10.55297082,13.24895604,0.73378908,0.654482334,0.73378908,5.905646425,-0.188010453,0.68919,0.44,5.4309173920000005,26.26848356,8.399317797,0.391486764,1.7146594069999999,0.6082201999999999,276.0,6.584273302000001,7.366771028,8.040003806,4.0,8.0,7.19188521,24.61732395,1.239,6.25
5.0,-0.010022162,-54.95725463,1.772602325,1.724171079,1.5745671940000001,1.486562366,1.7719774959999999,1.3916189140000002,3.759815947,1.419528387,1.935817902,1.758616451,1.6122857330000002,3.823753965,1.335158424,1.166656055,8.0,0.326338727,0.692810162,0.30862802100000003,7.0,7.0,0.0,3.8634048919999997,3.8634048919999997,13.95262673,9.177297653,0.619095006,0.649297191,0.619095006,0.0,-0.120553471,0.69118,0.444444444,5.218296082,27.68389206,11.04729569,0.0,0.9807852770000001,0.420165891,315.0,6.941945331,8.002534711000001,8.927982124,4.0,9.0,5.654613037000001,16.43970762,3.765,5.14
7.0,0.18131562199999998,-34.55878279,1.724171079,1.7228016069999998,1.5080590459999998,1.3894598919999999,1.7521122040000001,1.285229005,3.8006472560000004,1.372848517,1.989348149,1.7447170680000001,1.5787812980000002,3.8506556780000003,1.213590364,1.205305035,6.0,0.24056261199999998,0.531214565,0.23956394600000003,7.0,7.0,0.0,4.318770642,4.318770642,10.57116841,13.273281299999999,0.7067160509999999,0.628290108,0.7067160509999999,5.822175215,-0.150186878,0.69286,0.48,5.087677236,25.05470123,4.7050072830000005,0.0,1.7146594069999999,0.6082201999999999,270.0,6.453871032,7.193462747000001,7.976545775,4.0,8.0,0.0,22.23000642,4.627,6.0
8.0,0.501188588,-20.09651749,1.7669274030000002,1.6720880009999999,1.478632572,1.3824160380000001,1.8289853980000002,1.294782886,3.8151301230000003,1.307128865,2.001436595,1.821293649,1.527253183,3.855633032,1.226748596,1.1874440179999999,5.0,0.096225045,0.39856859,0.154552578,5.0,5.0,0.0,3.4378379530000003,3.4378379530000003,6.051127625,12.92126546,0.748048927,0.6831932629999999,0.748048927,5.855206452999999,-0.135904156,0.66667,0.5,5.37482388,25.54895602,8.04275268,0.0,1.8525066030000001,0.2,269.0,6.5857405270000005,7.36297239,7.982608373,3.0,8.0,0.0,24.33032868,4.8469999999999995,8.37
7.0,0.30251833100000003,29.58667138,1.9176842930000002,1.6949660219999998,1.636846707,1.409559665,1.8968676690000001,1.331430882,3.8325064139999996,1.471596296,2.018202315,1.875482246,1.666248208,3.8718798910000003,1.20136527,1.178380734,5.0,0.214076175,0.636713426,0.335671592,5.0,5.0,0.0,3.326727545,3.326727545,6.502962727999999,13.80588607,0.730446404,0.651727608,0.730446404,6.289011891,-0.16907041,0.68293,0.566666667,5.378288277,33.70360633,9.792176966,0.0,1.7146594069999999,0.6082201999999999,344.0,6.6254752560000005,7.37874475,8.125924492000001,4.0,9.0,0.0,22.41936139,6.362,7.55
5.0,-0.07387970599999999,-161.2722115,1.784466025,1.572411316,1.5286610840000001,1.4143663519999998,1.790124865,1.269321266,3.7161110789999996,1.272763876,1.9237519930000002,1.775996867,1.509446155,3.7530508819999997,1.281107589,1.0922644559999999,8.0,0.06415003,0.528949621,0.19110395,5.0,5.0,0.0,3.3689657769999997,3.3689657769999997,7.400288675,8.277196152,0.7157274220000001,0.7823188529999999,0.7157274220000001,0.0,-0.07746837599999999,0.69444,0.423076923,5.464449928,27.92298424,16.57313781,0.0,0.9807852770000001,0.420165891,377.0,7.048332107,8.143533299,9.038063278,4.0,9.0,8.669205117999999,16.08177847,3.014,4.64
8.0,0.5421521189999999,36.67238308,1.748057659,1.410967128,1.3728744169999998,1.30311313,1.79702969,1.248980698,3.841831739,1.149809992,2.011500912,1.7915037040000001,1.407166907,3.882841862,1.153645752,0.865449102,5.0,0.214076175,0.537457479,0.220349491,5.0,5.0,0.0,3.4743497839999997,3.4743497839999997,6.069399269,12.851431100000001,0.7555994220000001,0.6831932629999999,0.7555994220000001,5.823212974,-0.106182524,0.7,0.409090909,5.188067426,27.67134105,9.887671072,0.0,1.8525066030000001,0.2,288.0,6.636110584,7.4188839820000005,8.076736228,4.0,8.0,0.0,24.32915491,3.016,6.62
7.0,0.102382611,-99.03732951,1.812477304,1.628102946,1.563026335,1.513245832,1.809961753,1.465668969,3.7947736180000002,1.296093175,2.003210584,1.794459803,1.4768566230000002,3.83598698,1.287958894,1.232589434,5.0,0.096225045,0.39856859,0.154552578,5.0,5.0,0.0,2.775450179,2.775450179,8.975806121,13.83246755,0.680514326,0.6018086260000001,0.680514326,6.116762681,-0.19232347600000002,0.6642899999999999,0.518518519,5.299145792,26.64548422,8.04275268,0.0,1.7146594069999999,0.6082201999999999,236.0,6.460979776,7.199153096,7.799167209,3.0,8.0,0.0,22.13282432,4.605,8.59
4.0,0.262341422,113.0133553,1.4609175890000001,1.29012303,1.082250302,1.051690835,1.540442536,0.896888302,3.442220925,0.7986202309999999,1.927717463,1.566498271,1.0246993979999999,3.48886367,0.799296052,0.645034242,9.0,0.0,0.240950962,0.069575015,9.0,9.0,7.00046032,4.718773843999999,4.718773843999999,16.90713837,8.214354574,0.732658376,0.5861589429999999,0.732658376,5.386302239,0.17345902300000002,0.63636,0.117647059,4.807009421,16.38379373,5.7144417270000005,0.0,0.0,0.0,73.0,6.12201298,6.740787127999999,7.094698302,1.0,6.0,2.433679604,11.71920298,3.443,5.25
8.0,0.104623714,-71.87444622,1.8066441690000001,1.721382311,1.615856683,1.430336381,1.8401554409999998,1.341606933,3.798643827,1.397114685,2.002979388,1.83672945,1.595354858,3.852764877,1.237661457,1.144086637,5.0,0.24056261199999998,0.515922614,0.231069833,5.0,5.0,0.0,2.668371187,3.6570524069999997,9.97145204,18.38731497,0.693507523,0.600858214,0.693507523,6.067133051,-0.20704778399999998,0.68571,0.481481481,5.339750288,26.96196007,8.04275268,0.0,2.048487338,0.6082201999999999,258.0,6.476587674,7.22917053,7.87940089,5.0,8.0,0.0,25.23006541,3.592,8.66
7.0,0.21425162600000003,30.15458463,1.761709095,1.724171079,1.651781625,1.4962373359999999,1.791382499,1.400901076,3.792188702,1.4525836509999999,1.9761764309999998,1.7829754869999999,1.6122857330000002,3.836030782,1.342085995,1.192591073,6.0,0.35841374200000004,0.652005377,0.33939310899999997,6.0,6.0,0.0,2.832377882,2.832377882,12.95230418,14.29733344,0.662966944,0.582985276,0.662966944,6.336472108,-0.21630464,0.6875,0.535714286,5.253258335,32.16198508,8.085227602,0.0,1.7146594069999999,0.6082201999999999,282.0,6.482103407,7.190075345,7.78631656,4.0,8.0,0.0,22.35804395,5.027,7.1
7.0,0.317558883,39.33162256,1.8218945830000002,1.524276868,1.4915806090000001,1.3728744169999998,1.829684277,1.285229005,3.8332101360000004,1.26351611,2.010009896,1.819793396,1.5070858,3.87624128,1.198941214,1.130718404,5.0,0.24056261199999998,0.48190192299999995,0.200196125,5.0,5.0,0.0,3.3674610869999997,3.3674610869999997,6.377489024,13.38012499,0.7426797509999999,0.653679375,0.7426797509999999,6.05649498,-0.132179626,0.6875,0.48,5.322217428,28.96093046,9.489772491,0.0,1.760955403,0.2,284.0,6.570270029,7.366296986,8.010738211,4.0,8.0,0.0,21.83433632,4.544,7.72
7.0,0.210236427,33.38633194,1.7622638869999998,1.724171079,1.65182917,1.4983381619999998,1.791864336,1.41023199,3.7953660289999998,1.4525836509999999,1.989819138,1.7840934730000002,1.6122857330000002,3.841004269,1.333889886,1.192591073,6.0,0.35841374200000004,0.652005377,0.33939310899999997,6.0,6.0,0.0,3.39967716,3.39967716,10.47639883,14.10158692,0.669743351,0.6018086260000001,0.669743351,6.310478667000001,-0.18518848899999998,0.6875,0.535714286,5.253258335,32.16198508,8.085227602,0.0,1.7146594069999999,0.6082201999999999,282.0,6.482103407,7.190075345,7.78631656,4.0,8.0,0.0,22.35804395,4.89,7.96
5.0,0.054787149,-99.30811573,1.6055193019999998,1.3728744169999998,1.3614007890000002,1.176380568,1.646961198,1.132580095,3.785108672,1.018928274,1.974649686,1.650378058,1.307387604,3.8268985439999996,0.976985502,0.869725049,6.0,0.096225045,0.442044204,0.165240587,6.0,6.0,0.0,3.993191936,3.993191936,8.189555387,13.124157,0.75218637,0.634717971,0.75218637,0.0,-0.045982478,0.68333,0.35,4.928508855,19.99201941,6.716359937999999,0.0,1.449037065,0.2,176.0,6.402124472000001,7.179629469,7.6990955539999995,3.0,8.0,0.0,16.03480877,5.191,5.85
5.0,0.39152680799999995,-75.3678408,1.7223226630000001,1.512986736,1.3728744169999998,1.3728744169999998,1.759071911,1.285229005,3.6247885330000003,1.0864967859999999,1.959355264,1.76314704,1.2999446609999998,3.679841642,1.205167766,1.148285676,6.0,0.068041382,0.561073109,0.271664562,4.0,4.0,0.0,1.786981949,2.4142839190000003,8.26540468,0.0,0.47064900299999995,0.6521491,0.62730197,0.0,-0.057315366,0.7016100000000001,0.52173913,5.060975804,20.67498082,4.576111589,0.166666667,1.3438899930000001,0.655185349,207.0,5.955837369,6.43107944,6.788408521,4.0,7.0,8.141058011,16.44931396,1.2990000000000002,6.71
4.0,0.537940044,-136.0898397,1.693002101,1.4398592030000001,1.3728744169999998,1.3536301030000002,1.7085142469999999,1.141690571,3.62027343,1.0265865140000001,1.91967572,1.7073623919999998,1.282661118,3.6673249230000002,1.0668675970000001,0.971486121,6.0,0.07856742,0.450503828,0.20177297100000002,3.0,3.0,0.0,1.691151619,2.333093868,4.784281394,0.0,0.596111133,0.6921491,0.641942249,0.0,-0.018906211000000003,0.69643,0.45,5.01537093,18.61885562,8.317986656,0.166666667,1.190550789,0.655185349,141.0,5.825262372,6.240641275,6.463419396,3.0,7.0,8.127539943,13.34388614,1.541,7.28
